"","host_species","betacov","pred"
"530","Hypsugo anchietae",0,0.10092497575457
"531","Hypsugo anthonyi",0,0.353066066985994
"532","Hypsugo arabicus",0,0.207490924498265
"533","Hypsugo ariel",0,0.171629599527507
"534","Hypsugo bodenheimeri",0,0.188965234590105
"535","Hypsugo cadornae",0,0.372327807094403
"536","Hypsugo crassulus",0,0.27255226135558
"537","Hypsugo eisentrauti",0,0.177181549746308
"538","Hypsugo imbricatus",0,0.211939083948025
"539","Hypsugo joffrei",0,0.361152072565195
"540","Hypsugo kitcheneri",0,0.103239315778624
"541","Hypsugo lophurus",0,0.213383286132991
"542","Hypsugo macrotis",0,0.187904491262837
"543","Hypsugo musciculus",0,0.123622934389491
"544","Hypsugo vordermanni",0,0.158721783293084
"545","Idionycteris phyllotis",0,0.0535072950965812
"546","Kerivoula africana",0,0.0617913485029703
"547","Kerivoula agnella",0,0.0174392812758547
"548","Kerivoula argentata",0,0.136445355617027
"549","Kerivoula cuprosa",0,0.129783339583526
"550","Kerivoula eriophora",0,0.119103659733826
"551","Kerivoula flora",0,0.132138084704627
"552","Kerivoula hardwickii",0,0.370243973418485
"553","Kerivoula intermedia",0,0.181304757402943
"554","Kerivoula lanosa",0,0.267531998454752
"555","Kerivoula lenis",0,0.0598871428021099
"556","Kerivoula minuta",0,0.262393618523391
"557","Kerivoula muscina",0,0.0266041075540392
"558","Kerivoula myrella",0,0.0212996338764331
"559","Kerivoula papillosa",0,0.385917277031607
"560","Kerivoula pellucida",0,0.301443981679053
"561","Kerivoula phalaena",0,0.29441341791386
"562","Kerivoula picta",0,0.348811801466047
"563","Kerivoula smithii",0,0.27378049126178
"564","Kerivoula whiteheadi",0,0.352859682017169
"565","Laephotis angolensis",0,0.0798435886004646
"566","Laephotis botswanae",0,0.0836855469275258
"567","Laephotis namibensis",0,0.0733201743624367
"568","Laephotis wintoni",0,0.13104642193958
"569","Lampronycteris brachyotis",0,0.0171753659118124
"570","Lasiurus atratus",0,0.0598871428021099
"571","Lasiurus castaneus",0,0.0131115410369037
"572","Lasiurus degelidus",0,0.0231606180932669
"573","Lasiurus ebenus",0,0.0341552774987604
"574","Lasiurus insularis",0,0.0279016879492437
