"Sp","Betacov","R.Alb","R.Dal1","R.Far1","R.Po2","R.Po3","Rank","PropRank","InSample"
"Ovibos moschatus",0,0.594018112488084,0.935211267605634,0.377464788732394,NA,NA,1141.5,0.635564722942037,1
"Cercopithecus pogonias",0,0.476882745471878,0.614084507042253,0.826760563380282,NA,NA,1008,0.639242605298138,1
"Bison bonasus",0,0.651334604385129,0.816901408450704,0.452112676056338,NA,NA,1211.33333333333,0.640116229630724,1
"Pan paniscus",0,0.616182078169685,0.912676056338028,0.398591549295775,NA,NA,1172.16666666667,0.642483227934496,1
"Ourebia ourebi",0,0.261916110581506,0.733802816901408,0.936619718309859,NA,NA,761.666666666667,0.644112881930925,1
"Otomys irroratus",0,0.392635843660629,0.733802816901408,0.809859154929577,NA,NA,914.5,0.645432605163872,1
"Nycticebus coucang",0,0.42302192564347,0.680281690140845,0.838028169014085,NA,NA,951,0.6471105949328,1
"Myodes gapperi",0,0.612488083889418,0.933802816901408,0.397183098591549,NA,NA,1171.66666666667,0.647824666460792,1
"Redunca fulvorufula",0,0.349261201143947,0.733802816901408,0.86056338028169,NA,NA,865.833333333333,0.647875799442348,1
"Heliosciurus rufobrachium",0,0.512035271687321,0.848591549295775,0.585915492957746,NA,NA,1055.66666666667,0.648847437980281,1
"Lepus capensis",0,0.369995233555767,0.985211267605634,0.595774647887324,NA,NA,891.666666666667,0.650327049682908,1
"Onychomys torridus",0,0.756315538608198,0.35,0.845070422535211,NA,NA,1340.66666666667,0.650461987047803,1
"Lobodon carcinophaga",0,0.720924690181125,0.78169014084507,0.453521126760563,NA,NA,1300.66666666667,0.652045319262253,1
"Leopardus geoffroyi",0,0.575309818875119,0.938028169014084,0.443661971830986,NA,NA,1131.66666666667,0.65233331990673,1
"Callithrix jacchus",0,0.945662535748332,0.833802816901408,0.190140845070423,NA,NA,1565,0.656535399240054,1
"Funisciurus anerythrus",0,0.506911344137274,0.848591549295775,0.616901408450704,NA,NA,1055.83333333333,0.657468100627917,1
"Pseudois nayaur",0,0.296234509056244,0.805633802816901,0.877464788732394,NA,NA,812.666666666667,0.659777700201847,1
"Mus setulosus",0,0.267040038131554,0.973239436619718,0.745070422535211,NA,NA,780.166666666667,0.661783299095494,1
"Mustela lutreola",0,0.256673021925643,0.863380281690141,0.866197183098592,NA,NA,768.333333333333,0.662083495571459,1
"Saiga tatarica",0,0.525262154432793,0.826056338028169,0.643661971830986,NA,NA,1082.5,0.664993488097316,1
"Sciurus griseus",0,0.920519542421354,0.643661971830986,0.430985915492958,NA,NA,1541.83333333333,0.665055809915099,1
"Lycalopex gymnocercus",0,0.437082936129647,0.805633802816901,0.759154929577465,NA,NA,981.666666666667,0.667290556174671,1
"Nycticebus pygmaeus",1,0.484628217349857,0.566197183098592,0.953521126760563,NA,NA,1037.5,0.668115509069671,1
"Tragelaphus eurycerus",0,0.303503336510963,0.873239436619718,0.836619718309859,NA,NA,829.166666666667,0.67112083048018,1
"Micaelamys namaquensis",0,0.314585319351764,0.909154929577465,0.798591549295775,NA,NA,844.166666666667,0.674110599408334,1
"Gazella subgutturosa",0,0.317445185891325,0.733802816901408,0.971830985915493,NA,NA,847.666666666667,0.674359662902742,1
"Halichoerus grypus",0,0.629408960915157,0.805633802816901,0.6,NA,NA,1213,0.678347587910686,1
"Prionailurus bengalensis",0,0.160867492850334,0.942957746478873,0.933802816901408,NA,NA,669.166666666667,0.679209352076872,1
"Spermophilus fulvus",0,0.531220209723546,0.848591549295775,0.669014084507042,NA,NA,1102.16666666667,0.682941947842121,1
"Cercocebus agilis",0,0.435653002859867,0.954929577464789,0.659154929577465,NA,NA,991.333333333333,0.68324583663404,1
"Thryonomys swinderianus",0,0.502502383222116,0.733802816901408,0.815492957746479,NA,NA,1069.5,0.683932719290001,1
"Lemmus lemmus",0,0.484628217349857,0.987323943661972,0.58169014084507,NA,NA,1049.16666666667,0.6845474339523,1
"Meriones libycus",0,0.37571496663489,0.848591549295775,0.829577464788732,NA,NA,922.666666666667,0.684627993573132,1
"Coendou prehensilis",0,0.647640610104862,0.614084507042253,0.792957746478873,NA,NA,1238.83333333333,0.684894287875329,1
"Muntiacus muntjak",0,0.274189704480458,0.826056338028169,0.963380281690141,NA,NA,807,0.687875441399589,1
"Hylobates pileatus",0,0.494161105815062,0.96830985915493,0.601408450704225,NA,NA,1062.66666666667,0.687959805224739,1
"Gazella dorcas",0,0.319351763584366,0.805633802816901,0.942253521126761,NA,NA,860.333333333333,0.689079695842676,1
"Glis glis",0,0.363560533841754,0.890140845070423,0.816901408450704,NA,NA,912.5,0.69020092912096,1
"Macaca arctoides",0,0.284199237368923,0.922535211267606,0.88169014084507,NA,NA,824.5,0.6961415298272,1
"Arvicola scherman",0,0.328884652049571,0.848591549295775,0.911267605633803,NA,NA,876.5,0.696247935659716,1
"Mirounga leonina",0,NA,0.614084507042253,0.783098591549296,NA,NA,496,0.698591549295775,1
"Caluromys derbianus",0,NA,0.765492957746479,0.632394366197183,NA,NA,496.25,0.698943661971831,1
"Lynx lynx",0,0.252144899904671,0.848591549295775,0.997183098591549,NA,NA,789.5,0.699306515930665,1
"Dipodomys heermanni",0,0.891205910390848,0.35,0.863380281690141,NA,NA,1533.66666666667,0.701528730693663,1
"Trachypithecus obscurus",0,0.491658722592946,0.988732394366197,0.626760563380282,NA,NA,1070,0.702383893446475,1
"Rupicapra pyrenaica",0,0.590443279313632,0.873239436619718,0.645070422535211,NA,NA,1185.16666666667,0.702917712822854,1
"Reithrodontomys mexicanus",0,0.647640610104862,0.680281690140845,0.788732394366197,NA,NA,1253.5,0.705551564870635,1
"Pusa sibirica",0,0.693160152526215,0.805633802816901,0.61830985915493,NA,NA,1306.5,0.705701271499349,1
"Cercocebus atys",0,0.55838894184938,0.929577464788732,0.629577464788732,NA,NA,1150,0.705847957142282,1
"Boselaphus tragocamelus",0,0.362368922783603,0.826056338028169,0.929577464788732,NA,NA,922.333333333333,0.706000908533502,1
"Ateles paniscus",0,0.799451858913251,0.35,0.969014084507042,NA,NA,1430.33333333333,0.706155314473431,1
"Cephalophus callipygus",0,0.494161105815062,0.973239436619718,0.656338028169014,NA,NA,1076.83333333333,0.707912856867931,1
"Ateles geoffroyi",0,0.815657769304099,0.835211267605634,0.473239436619718,NA,NA,1450.5,0.70803615784315,1
"Rupicapra rupicapra",0,0.330076263107722,0.922535211267606,0.87887323943662,NA,NA,888,0.710494904603982,1
"Tupaia belangeri",0,0.287178265014299,0.948591549295775,0.898591549295775,NA,NA,838.833333333333,0.711453787868616,1
"Mandrillus leucophaeus",0,0.720924690181125,0.936619718309859,0.480281690140845,NA,NA,1343.66666666667,0.712608699543943,1
"Neotoma cinerea",0,0.637154432793136,0.899295774647887,0.602816901408451,NA,NA,1246.66666666667,0.713089036283158,1
"Taxidea taxus",0,0.522402287893232,0.805633802816901,0.811267605633803,NA,NA,1113.33333333333,0.713101232114645,1
"Saguinus geoffroyi",0,0.929575786463298,0.35,0.870422535211268,NA,NA,1589,0.716666107224855,1
"Bassaricyon gabbii",0,0.566491897044805,0.765492957746479,0.81830985915493,NA,NA,1167.16666666667,0.716764904648738,1
"Melanomys caliginosus",0,0.610581506196378,0.614084507042253,0.928169014084507,NA,NA,1219,0.717611675774379,1
"Cuniculus paca",0,0.626787416587226,0.614084507042253,0.92112676056338,NA,NA,1240,0.720666228064287,1
"Zalophus californianus",0,0.634771210676835,0.942957746478873,0.588732394366197,NA,NA,1250.33333333333,0.722153783840635,1
"Mungos mungo",0,0.294804575786463,0.991549295774648,0.891549295774648,NA,NA,858,0.725967722445253,1
"Raphicerus sharpei",0,0.372020972354623,0.826056338028169,0.980281690140845,NA,NA,947.833333333333,0.726119666841213,1
"Cricetus cricetus",0,0.321377502383222,0.962676056338028,0.897183098591549,NA,NA,889.666666666667,0.727078885770933,1
"Miopithecus talapoin",0,0.620710200190658,0.929577464788732,0.638028169014085,NA,NA,1239.16666666667,0.729438611331158,1
"Proechimys guairae",0,0.756315538608198,0.614084507042253,0.82112676056338,NA,NA,1397.5,0.730508935404611,1
"Nectomys squamipes",0,0.632387988560534,0.680281690140845,0.880281690140845,NA,NA,1253.83333333333,0.730983789614075,1
"Akodon azarae",0,0.592707340324118,0.614084507042253,0.987323943661972,NA,NA,1208,0.731371930342781,1
"Cricetomys emini",0,0.426239275500477,0.848591549295775,0.919718309859155,NA,NA,1014.66666666667,0.731516378218469,1
"Nasua narica",0,0.499046711153479,0.765492957746479,0.93943661971831,NA,NA,1101.5,0.734658762872756,1
"Dipodomys nitratoides",0,0.96234509056244,0.35,0.892957746478873,NA,NA,1640.16666666667,0.735100945680438,1
"Capra pyrenaica",0,0.505243088655863,0.733802816901408,0.97887323943662,NA,NA,1112,0.73930638166463,1
"Pithecia pithecia",0,0.732840800762631,0.614084507042253,0.873239436619718,NA,NA,1377,0.740054914808201,1
"Phacochoerus aethiopicus",0,0.507983794089609,0.826056338028169,0.890140845070423,NA,NA,1116.66666666667,0.741393659062734,1
"Funisciurus congicus",0,0.759532888465205,0.848591549295775,0.622535211267606,NA,NA,1410.5,0.743553216342862,1
"Oligoryzomys flavescens",0,0.569351763584366,0.848591549295775,0.822535211267606,NA,NA,1191.83333333333,0.746826174715915,1
"Pongo abelii",0,0.637154432793136,0.96830985915493,0.635211267605634,NA,NA,1270.66666666667,0.746891853184567,1
"Cebus apella",0,0.693160152526215,0.680281690140845,0.867605633802817,NA,NA,1335.83333333333,0.747015825489959,1
"Alouatta seniculus",0,0.742135367016206,0.614084507042253,0.905633802816901,NA,NA,1397.66666666667,0.75395122562512,1
"Sciurus granatensis",0,0.782769304099142,0.614084507042253,0.869014084507042,NA,NA,1445.83333333333,0.755289298549479,1
"Capricornis crispus",0,0.500357483317445,0.873239436619718,0.902816901408451,NA,NA,1120.16666666667,0.758804607115205,1
"Cercopithecus neglectus",0,0.464728312678742,0.929577464788732,0.885915492957747,NA,NA,1079.66666666667,0.760073756808407,1
"Procapra gutturosa",0,0.600810295519542,0.826056338028169,0.854929577464789,NA,NA,1238.16666666667,0.760598737004167,1
"Tylomys nudicaudus",0,0.660271687321258,0.765492957746479,0.861971830985915,NA,NA,1308.66666666667,0.762578825351218,1
"Blastocerus dichotomus",0,0.507983794089609,0.826056338028169,0.954929577464789,NA,NA,1132,0.762989903194189,1
"Macaca ochreata",0,0.699714013346044,0.954929577464789,0.636619718309859,NA,NA,1355.33333333333,0.763754436373564,1
"Trinomys iheringi",0,0.802430886558627,0.680281690140845,0.814084507042254,NA,NA,1476,0.765599027913909,1
"Baiomys taylori",0,0.647640610104862,0.765492957746479,0.887323943661972,NA,NA,1297,0.766819170504437,1
"Saguinus midas",0,0.782769304099142,0.614084507042253,0.912676056338028,NA,NA,1456.16666666667,0.769843289159808,1
"Tragulus javanicus",0,0.450428979980934,0.873239436619718,0.992957746478873,NA,NA,1071.66666666667,0.772208721026509,1
"Balaenoptera physalus",0,NA,0.942957746478873,0.605633802816901,NA,NA,549.75,0.774295774647887,1
"Hoplomys gymnurus",0,0.917778836987607,0.614084507042253,0.802816901408451,NA,NA,1619,0.778226748479437,1
"Eschrichtius robustus",0,NA,0.942957746478873,0.614084507042253,NA,NA,552.75,0.778521126760563,1
"Mustela nigripes",0,0.551835081029552,0.962676056338028,0.823943661971831,NA,NA,1194.66666666667,0.779484933113137,1
"Cercopithecus petaurista",0,0.50917540514776,0.848591549295775,0.984507042253521,NA,NA,1146,0.780757998899019,1
"Balaenoptera borealis",0,NA,0.942957746478873,0.619718309859155,NA,NA,554.75,0.781338028169014,1
"Marmosa murina",0,NA,0.680281690140845,0.888732394366197,NA,NA,557,0.784507042253521,1
"Choloepus didactylus",0,0.878693994280267,0.614084507042253,0.876056338028169,NA,NA,1581.66666666667,0.789611613116897,1
"Myrmecophaga tridactyla",0,0.773355576739752,0.982394366197183,0.615492957746479,NA,NA,1459.83333333333,0.790414300227805,1
"Proechimys longicaudatus",0,0.770257387988561,0.765492957746479,0.840845070422535,NA,NA,1457.5,0.792198472052525,1
"Cercopithecus mitis",0,0.481291706387035,0.962676056338028,0.938028169014084,NA,NA,1123,0.793998643913049,1
"Isoodon macrourus",0,NA,0.680281690140845,0.909859154929577,NA,NA,564.5,0.795070422535211,1
"Oryzomys alfaroi",0,NA,0.614084507042253,0.977464788732394,NA,NA,565,0.795774647887324,1
"Macaca cyclopis",0,0.799451858913251,0.922535211267606,0.667605633802817,NA,NA,1494.5,0.796530901327891,1
"Lagothrix lagotricha",0,0.793732125834128,0.977464788732394,0.62112676056338,NA,NA,1488.5,0.797441225043301,1
"Spermophilus citellus",0,0.435653002859867,0.992957746478873,0.966197183098592,NA,NA,1073,0.798269310812444,1
"Stenella coeruleoalba",0,NA,0.805633802816901,0.794366197183099,NA,NA,568,0.8,1
"Tursiops truncatus",0,NA,0.805633802816901,0.795774647887324,NA,NA,568.5,0.800704225352113,1
"Delphinapterus leucas",0,NA,0.997887323943662,0.609859154929577,NA,NA,570.75,0.80387323943662,1
"Ozotoceros bezoarticus",0,0.464728312678742,0.962676056338028,0.998591549295775,NA,NA,1114.16666666667,0.808665306104182,1
"Spermophilus lateralis",0,0.88465204957102,0.899295774647887,0.654929577464789,NA,NA,1605.16666666667,0.812959133894565,1
"Saguinus labiatus",0,0.855338417540515,0.997887323943662,0.591549295774648,NA,NA,1572.5,0.814925012419608,1
"Pudu puda",0,0.612488083889418,0.873239436619718,0.959154929577465,NA,NA,1290.33333333333,0.814960816695534,1
"Aotus azarae",0,0.759532888465205,0.805633802816901,0.883098591549296,NA,NA,1462,0.816088427610467,1
"Cercopithecus cephus",0,0.563274547187798,0.929577464788732,0.96056338028169,NA,NA,1235.16666666667,0.81780513075274,1
"Peromyscus boylii",0,0.612488083889418,0.899295774647887,0.943661971830986,NA,NA,1292.83333333333,0.818481943456097,1
"Cebus capucinus",0,0.838298379408961,0.765492957746479,0.857746478873239,NA,NA,1556.66666666667,0.820512605342893,1
"Macropus rufus",0,NA,0.733802816901408,0.923943661971831,NA,NA,588.5,0.82887323943662,1
"Coendou rothschildi",0,0.89335081029552,0.765492957746479,0.828169014084507,NA,NA,1626.66666666667,0.829004260708835,1
"Equus hemionus",0,0.666706387035272,0.863380281690141,0.970422535211268,NA,NA,1366.5,0.833503067978893,1
"Pelomys isseli",0,NA,0.909154929577465,0.763380281690141,NA,NA,593.75,0.836267605633803,1
"Sciurus variegatoides",0,0.907173498570067,0.614084507042253,0.991549295774648,NA,NA,1648.83333333333,0.837602433795656,1
"Sylvilagus aquaticus",0,0.9430409914204,0.680281690140845,0.894366197183099,NA,NA,1691.66666666667,0.839229626248115,1
"Hylobates moloch",0,0.714609151572927,0.96830985915493,0.847887323943662,NA,NA,1429.33333333333,0.843602111557173,1
"Rusa timorensis",0,0.620710200190658,0.917605633802817,0.995774647887324,NA,NA,1321,0.8446968272936,1
"Chaetodipus spinatus",0,0.955791229742612,0.680281690140845,0.907042253521127,NA,NA,1712.5,0.847705057801528,1
"Macaca sylvanus",0,0.738679694947569,0.890140845070423,0.91830985915493,NA,NA,1461.16666666667,0.849043466390974,1
"Dipodomys merriami",0,0.799451858913251,0.765492957746479,0.985915492957746,NA,NA,1532.66666666667,0.850286769872492,1
"Oryzomys angouya",0,NA,0.848591549295775,0.852112676056338,NA,NA,603.75,0.850352112676056,1
"Macaca tonkeana",0,0.686725452812202,0.954929577464789,0.914084507042254,NA,NA,1402.83333333333,0.851913179106415,1
"Chironectes minimus",0,NA,0.765492957746479,0.949295774647887,NA,NA,608.75,0.857394366197183,1
"Cabassous centralis",0,0.909795042897998,0.765492957746479,0.908450704225352,NA,NA,1668.66666666667,0.86124623495661,1
"Odobenus rosmarus",0,0.683746425166826,0.948591549295775,0.952112676056338,NA,NA,1406.16666666667,0.861483550172979,1
"Macropus fuliginosus",0,NA,0.733802816901408,0.994366197183099,NA,NA,613.5,0.864084507042254,1
"Phocoena phocoena",0,NA,0.805633802816901,0.932394366197183,NA,NA,617,0.869014084507042,1
"Liomys adspersus",0,0.976167778836988,0.765492957746479,0.871830985915493,NA,NA,1752.83333333333,0.871163907499653,1
"Globicephala melas",0,NA,0.805633802816901,0.945070422535211,NA,NA,621.5,0.875352112676056,1
"Leptonychotes weddellii",0,0.83567683508103,0.863380281690141,0.957746478873239,NA,NA,1599.83333333333,0.885601198548137,1
"Diplomys labilis",0,0.965085795996187,0.765492957746479,0.935211267605634,NA,NA,1752.33333333333,0.888596673782767,1
"Callithrix geoffroyi",0,0.976167778836988,0.765492957746479,0.925352112676056,NA,NA,1765.5,0.889004283086508,1
"Perognathus parvus",0,0.855338417540515,0.899295774647887,0.922535211267606,NA,NA,1627.5,0.892389801152003,1
"Delphinus delphis",0,NA,0.805633802816901,0.988732394366197,NA,NA,637,0.897183098591549,1
"Macropus parma",0,NA,0.922535211267606,0.874647887323944,NA,NA,638,0.898591549295775,1
"Macaca maura",0,0.842588179218303,0.954929577464789,0.901408450704225,NA,NA,1617.83333333333,0.899642069129106,1
"Tamias minimus",0,0.855338417540515,0.899295774647887,0.946478873239437,NA,NA,1633.16666666667,0.90037102180928,1
"Macaca nigra",0,0.773355576739752,0.954929577464789,0.974647887323944,NA,NA,1538.33333333333,0.900977680509495,1
"Cynomys ludovicianus",0,0.965085795996187,0.848591549295775,0.930985915492958,NA,NA,1771,0.914887753594973,1
"Varecia variegata",0,0.9430409914204,0.890140845070423,0.915492957746479,NA,NA,1746.33333333333,0.916224931412434,1
"Physeter catodon",0,NA,0.942957746478873,0.895774647887324,NA,NA,652.75,0.919366197183099,1
"Sylvilagus bachmani",0,0.875595805529075,0.985211267605634,0.9,NA,NA,1670.83333333333,0.920269024378236,1
"Eulemur albifrons",0,0.904551954242135,0.890140845070423,0.973239436619718,NA,NA,1706.16666666667,0.922644078644092,1
"Tamias amoenus",0,0.920519542421354,0.899295774647887,0.950704225352113,NA,NA,1725.33333333333,0.923506514140451,1
"Eulemur macaco",0,0.968064823641563,0.890140845070423,0.916901408450704,NA,NA,1781.66666666667,0.925035692387563,1
"Tamias umbrinus",0,0.929575786463298,0.899295774647887,0.964788732394366,NA,NA,1741.33333333333,0.931220097835184,1
"Dorcopsis muelleri",0,NA,0.922535211267606,0.940845070422535,NA,NA,661.5,0.93169014084507,1
"Spermophilus columbianus",0,0.9430409914204,0.899295774647887,0.956338028169014,NA,NA,1758.16666666667,0.932891598079101,1
"Chaetophractus vellerosus",0,0.98987130600572,0.982394366197183,0.83943661971831,NA,NA,1815.66666666667,0.937234097307071,1
"Cercocebus galeritus",0,NA,0.929577464788732,0.976056338028169,NA,NA,676.5,0.952816901408451,1
"Spermophilus parryii",0,0.939823641563394,0.96830985915493,0.990140845070423,NA,NA,1778,0.966091448596249,1
"Lynx pardinus",0,NA,0.977464788732394,0.967605633802817,NA,NA,690.5,0.972535211267606,1
"Phocoena spinipinnis",0,NA,1,1,NA,NA,710,1,1
