"Sp","Betacov","R.Alb","R.Car3","R.Gut1","R.Stock1","P.Alb","P.Car3","P.Gut1","P.Stock1","Rank","PropRank","InSample"
"Hipposideros lamottei",0,0.912641315519013,0.246415770609319,0.612007168458781,0.162239089184061,0.121578947368421,0.178915742633848,0.328668054014389,0.363678832896441,504.25,0.483325835942794,0
"Dobsonia chapmani",0,NA,0.681899641577061,0.28494623655914,NA,NA,0.03773369439984,0.630446252908311,NA,539.5,0.4834229390681,0
"Pteropus temminckii",0,0.491778006166495,0.450716845878136,0.721326164874552,0.285578747628083,0.174210526315789,0.0893458187658577,0.26551930708234,0.268344379521694,521.875,0.487349941136817,0
"Pteropus pohlei",0,0.386433710174717,0.580645161290323,0.53584229390681,0.446869070208729,0.180789473684211,0.0544312400830051,0.402364781555687,0.194855787961312,523.25,0.487447558895145,0
"Pteropus pilosus",0,NA,0.687275985663082,0.288530465949821,NA,NA,0.0370916197969998,0.628432416389876,NA,544.5,0.487903225806452,0
"Miniopterus fuscus",0,0.996916752312436,0.404121863799283,0.353046594982079,0.200189753320683,0.100789473684211,0.101315634080054,0.570588187096824,0.318906550168238,506.5,0.48856874110362,0
"Eptesicus platyops",0,NA,0.172043010752688,0.64426523297491,0.650853889943074,NA,0.219730626540223,0.311333793051791,0.138680843044482,532.333333333333,0.489054044556891,0
"Mops nanulus",0,0.587872559095581,0.260752688172043,0.487455197132616,0.620493358633776,0.168289473684211,0.174045205460873,0.45337227252264,0.146186014163515,515.25,0.489143450758504,0
"Myotis abei",0,NA,0.628136200716846,0.537634408602151,0.301707779886148,NA,0.0464078578281966,0.401362403912454,0.261288304552069,539.666666666667,0.489159463068381,0
"Cloeotis percivali",0,0.65775950668037,0.479390681003584,0.632616487455197,0.186907020872865,0.153289473684211,0.083121080798644,0.316691631512301,0.333643356144969,519.5,0.489168424003004,0
"Miniopterus tristis",0,0.826824254881809,0.327060931899642,0.202508960573477,0.60246679316888,0.132763157894737,0.13244464973579,0.749911336198701,0.150406349190889,507.625,0.489715235130952,0
"Murina suilla",0,0.16289825282631,0.377240143369176,0.435483870967742,0.990512333965844,0.216052631578947,0.113149433976393,0.508793476091969,0.00503535698572524,527.375,0.491533650282268,0
"Chaerephon shortridgei",0,NA,0.46415770609319,0.773297491039427,0.23719165085389,NA,0.0869433249359264,0.222015263022832,0.288405789905797,543.666666666667,0.491548949328835,0
"Neoromicia zuluensis",0,0.189105858170606,0.431899641577061,0.804659498207885,0.543643263757116,0.209736842105263,0.0938637331823989,0.190249051316667,0.163543662270838,534.25,0.492327065428167,0
"Miniopterus medius",0,0.644912641315519,0.353046594982079,0.243727598566308,0.738140417457306,0.156447368421053,0.120865923802152,0.680032674226031,0.111341163113174,517.875,0.494956813080303,0
"Laephotis botswanae",0,0.205549845837616,0.482974910394265,0.78494623655914,0.506641366223909,0.205,0.0828556826192419,0.210059983618292,0.173606166653399,537.25,0.495028089753732,0
"Dobsonia emersa",0,0.423946557040082,0.568100358422939,0.498207885304659,0.499051233396584,0.178289473684211,0.0588219048127809,0.441438457406981,0.17571622092267,532.125,0.497326508541066,0
"Scotophilus collinus",0,0.179856115107914,0.896953405017921,0.375448028673835,0.546489563567362,0.211578947368421,0.0157816122126571,0.556669312531534,0.163356653423322,542.75,0.499686778091758,0
"Chaerephon chapini",0,0.405960945529291,0.396953405017921,0.57078853046595,0.626185958254269,0.179473684210526,0.103589791318639,0.367965160967255,0.145354611544505,533.75,0.499972209816858,0
"Dobsonia beauforti",0,0.515930113052415,0.482078853046595,0.514336917562724,0.498102466793169,0.173026315789474,0.0828734312209673,0.423406564169538,0.175882743712901,534.75,0.502612087613726,0
"Phoniscus jagorii",0,0.101233299075026,0.331541218637993,0.594982078853047,0.983870967741935,0.226710526315789,0.130293232269971,0.341456840520393,0.0190269079838666,542.375,0.502906891077,0
"Scotophilus robustus",0,0.41469681397739,0.503584229390681,0.275985663082437,0.819734345351044,0.179078947368421,0.0773038033205197,0.639448989308147,0.0872566396219305,534.375,0.503500262950388,0
"Melonycteris melanops",0,0.392600205549846,0.781362007168459,0.689964157706093,0.152751423149905,0.180394736842105,0.0240774262499717,0.281996479177202,0.378142813411068,546.25,0.504169448393576,0
"Scotorepens greyii",0,0.542651593011305,0.470430107526882,0.441756272401434,0.563567362428843,0.171447368421053,0.0852829208415426,0.503516287948977,0.158975292256169,535,0.504601333842116,0
"Otomops wroughtoni",0,0.832476875642343,0.301971326164875,0.468637992831541,0.416508538899431,0.131578947368421,0.147583595158214,0.475913880936384,0.208902364451339,527.25,0.504898683384547,0
"Nyctophilus timoriensis",0,0.496916752312436,0.474910394265233,0.523297491039427,0.527514231499051,0.173815789473684,0.0844914648911082,0.415405253443104,0.168790944553634,538.375,0.505659717279037,0
"Syconycteris hobbit",0,0.432682425488181,0.71326164874552,0.6415770609319,0.240986717267552,0.177631578947368,0.0327825048122276,0.312576075706996,0.287242454422447,546.75,0.507126963108288,0
"Hipposideros pygmaeus",0,0.869475847893114,0.376344086021505,0.443548387096774,0.342504743833017,0.126842105263158,0.113548660908361,0.499246671223765,0.245798017922003,530.5,0.507968266211103,0
"Hipposideros halophyllus",0,0.81808838643371,0.307347670250896,0.577956989247312,0.332068311195446,0.134078947368421,0.144944912483676,0.364499922326476,0.250569056837535,533.5,0.508865339281841,0
"Chaerephon johorensis",0,0.709660842754368,0.39426523297491,0.530465949820789,0.402277039848197,0.146447368421053,0.10403595875937,0.405067220220686,0.213577301112639,536.625,0.509167266349566,0
"Emballonura monticola",0,0.661870503597122,0.384408602150538,0.272401433691756,0.718216318785579,0.152105263157895,0.110616360191022,0.643083523173637,0.117371225978497,533.5,0.509224214556249,0
"Hypsugo eisentrauti",0,NA,0.323476702508961,0.489247311827957,0.715370018975332,NA,0.133811920679728,0.448990425470348,0.118786368225268,553.666666666667,0.50936467777075,0
"Hypsugo arabicus",0,NA,0.288530465949821,0.497311827956989,0.742884250474383,NA,0.155307169682763,0.441457562361971,0.110693144774722,553.333333333333,0.509575514793731,0
"Scotophilus borbonicus",0,0.606372045220966,0.502688172043011,0.635304659498208,0.302656546489564,0.166315789473684,0.0773491729211442,0.314783133431508,0.261002391862811,544.75,0.511755355812937,0
"Rhinolophus montanus",0,NA,0.718637992831541,0.74820788530466,0.0692599620493359,NA,0.0315722788775916,0.241945135728332,0.479760592808875,570,0.512035280061846,0
"Hipposideros madurae",0,NA,0.460573476702509,0.564516129032258,NA,NA,0.0877701118039811,0.371934180126485,NA,572,0.512544802867384,0
"Hipposideros stenotis",0,0.864850976361768,0.562724014336918,0.452508960573477,0.172675521821632,0.127236842105263,0.0601281820585449,0.490280938489627,0.34573408056575,539.125,0.513189868273448,0
"Mops leucostigma",0,0.801130524152107,0.483870967741935,0.361111111111111,0.409867172675522,0.135921052631579,0.0826336663576834,0.565617908128298,0.211219285424686,538.625,0.513994943920169,0
"Phylloderma stenops",0,0.776978417266187,0.634408602150538,0.222222222222222,0.424098671726755,0.138815789473684,0.0449158266090993,0.71070530568898,0.203715682250576,539.75,0.514426978341425,0
"Pteropus keyensis",0,0.309866392600206,0.596774193548387,0.873655913978495,0.277988614800759,0.188421052631579,0.0523843068612109,0.143745053477608,0.270790099862112,558.875,0.514571278731962,0
"Craseonycteris thonglongyai",0,0.949640287769784,0.334229390681004,0.512544802867383,0.266603415559772,0.115921052631579,0.129221888389863,0.425898531802059,0.27508762770807,537.5,0.515754474219486,0
"Chiroderma salvini",0,0.667523124357657,0.447132616487455,0.342293906810036,0.607210626185958,0.150921052631579,0.0895054296423493,0.576295061720198,0.148842140986012,542.625,0.516040068460277,0
"Triaenops furculus",0,0.9224049331963,0.476702508960573,0.53494623655914,0.130929791271347,0.120131578947368,0.0842921517522205,0.402461497517621,0.411971065736921,541.125,0.51624586749684,0
"Mops trevori",0,0.567317574511819,0.517025089605735,0.553763440860215,0.429791271347249,0.169605263157895,0.0742616194109024,0.383197223919011,0.200576168092767,550,0.516974344081254,0
"Myotis scotti",0,0.23021582733813,0.486559139784946,0.694444444444444,0.657495256166983,0.200657894736842,0.0812976390659513,0.279533565134219,0.137450938854503,558.75,0.517178666933626,0
"Coelops robinsoni",0,0.770811921891059,0.438172043010753,0.50179211469534,0.366223908918406,0.14,0.0921163952538602,0.438255849996691,0.236597131652814,546.25,0.519249997128889,0
"Myotis morrisi",0,NA,0.32168458781362,0.46505376344086,0.77134724857685,NA,0.134269997905891,0.482099432838393,0.101791871858857,563.666666666667,0.519361866610443,0
"Kerivoula intermedia",0,0.185508735868448,0.415770609318996,0.509856630824373,0.968690702087287,0.210526315789474,0.0977947092263237,0.427312736429702,0.0286818130099092,558.625,0.519956669524776,0
"Pteropus yapensis",0,NA,0.649641577060932,0.525089605734767,0.387096774193548,NA,0.0427287021883662,0.414764299558474,0.221993536440213,573,0.520609318996416,0
"Neoromicia flavescens",0,0.539054470709147,0.403225806451613,0.674731182795699,0.468690702087287,0.171578947368421,0.101532092549376,0.289956139783444,0.188710762307088,555.375,0.521425540510936,0
"Hypsugo anchietae",0,NA,0.433691756272401,0.67831541218638,0.458254269449715,NA,0.093706846912365,0.28900992094514,0.191653704859881,574.666666666667,0.523420479302832,0
"Nyctimene vizcaccia",0,0.52158273381295,0.663082437275986,0.759856630824373,0.15180265654649,0.172763157894737,0.0409780386724551,0.232514836557313,0.379320657795872,563.875,0.524081114614949,0
"Coleura seychellensis",0,NA,0.544802867383513,0.579749103942652,0.44876660341556,NA,0.0660280411968935,0.361193399881744,0.194456249274457,576,0.524439524913908,0
"Platymops setiger",0,0.719938335046249,0.474014336917563,0.455197132616487,0.449715370018975,0.144736842105263,0.0845687293896698,0.488204598904078,0.194355655350824,552.875,0.524716293649819,0
"Nyctimene major",0,0.458890030832477,0.654121863799283,0.689068100358423,0.29696394686907,0.175789473684211,0.0425021194945982,0.282075697846754,0.263877265580529,564.625,0.524760985464813,0
"Carollia sowelli",0,NA,0.699820788530466,0.350358422939068,NA,NA,0.0349416613083316,0.572250958383251,NA,586,0.525089605734767,0
"Kerivoula smithii",0,0.217882836587873,0.275089605734767,0.658602150537634,0.9573055028463,0.202763157894737,0.161965844431279,0.301038249389993,0.0355850952456338,565.75,0.527220023926643,0
"Paranyctimene tenax",0,NA,0.699820788530466,0.354838709677419,NA,NA,0.0349416613083316,0.569744862742298,NA,588.5,0.527329749103943,0
"Mops demonstrator",0,0.542651593011305,0.468637992831541,0.723118279569892,0.382352941176471,0.171447368421053,0.0857750956745438,0.265074766417843,0.226534329951946,565.25,0.529190201647302,0
"Myopterus whitleyi",0,0.660842754367934,0.266129032258065,0.467741935483871,0.723908918406072,0.152236842105263,0.169377138047334,0.477219540567809,0.116347637398308,556.25,0.529655660128985,0
"Hipposideros doriae",0,0.586844809866393,0.50089605734767,0.634408602150538,0.396584440227704,0.168421052631579,0.0776862344289284,0.315559761466769,0.217058475503602,564,0.529683477398076,0
"Myotis ridleyi",0,0.158787255909558,0.385304659498208,0.578853046594982,0.996204933586338,0.216973684210526,0.110034585712939,0.364280639073651,-0.00277121686713647,570.125,0.529787473897271,0
"Centurio senex",0,0.695272353545735,0.475806451612903,0.28673835125448,0.663187855787476,0.148026315789474,0.0844006369517798,0.629039313281375,0.134828782652616,556.625,0.530251253050149,0
"Mormopterus beccarii",0,0.851490236382323,0.445340501792115,0.446236559139785,0.383301707779886,0.128947368421053,0.0906258125780242,0.496512084541515,0.226453503280272,556.875,0.531592251273527,0
"Rousettus linduensis",0,NA,0.727598566308244,0.336021505376344,NA,NA,0.0306485485036599,0.580652347616547,NA,593.5,0.531810035842294,0
"Hypsugo macrotis",0,0.335560123329907,0.405913978494624,0.546594982078853,0.850094876660342,0.185394736842105,0.100350001073656,0.392281980757969,0.0779508790243812,571.375,0.534540990140931,0
"Miniopterus gleni",0,NA,0.537634408602151,0.53405017921147,NA,NA,0.0676964709133448,0.402809976528369,NA,598,0.53584229390681,0
"Hipposideros inexpectatus",0,NA,0.576164874551971,0.627240143369176,0.404174573055028,NA,0.0562376200269191,0.318628429678488,0.212999807199043,589.666666666667,0.535859863658725,0
"Pteronotus personatus",0,0.719938335046249,0.637096774193548,0.268817204301075,0.522770398481973,0.144736842105263,0.0446494855373263,0.645729907625782,0.170017759813848,565.625,0.537155678005711,0
"Vampyrum spectrum",0,0.691675231243577,0.694444444444444,0.316308243727599,0.450664136622391,0.148289473684211,0.0359668154791645,0.600024322325441,0.193836617406536,569,0.538273014009503,0
"Pteropus tonganus",0,0.432682425488181,0.870967741935484,0.50089605734767,0.349146110056926,0.177631578947368,0.016927759474827,0.440643716413104,0.243886690366373,580,0.538423083707065,0
"Mystacina robusta",0,NA,0.777777777777778,0.302867383512545,NA,NA,0.0243302095130857,0.614387081956017,NA,603,0.540322580645161,0
"Murina aenea",0,0.254367934224049,0.379928315412186,0.554659498207885,0.975332068311195,0.196578947368421,0.112225555124083,0.382133325530622,0.0232584428262003,579.625,0.541071954038829,0
"Nyctophilus arnhemensis",0,0.546762589928058,0.477598566308244,0.432795698924731,0.710626185958254,0.171315789473684,0.0836104462428447,0.510851792503723,0.121551791468207,574.25,0.541945760279822,0
"Pteropus rayneri",0,0.423946557040082,0.767025089605735,0.724910394265233,0.25426944971537,0.178289473684211,0.0255706570589869,0.264363589153139,0.281659739010131,586.375,0.542537872656605,0
"Eptesicus dimissus",0,0.578108941418294,0.35573476702509,0.544802867383513,0.691650853889943,0.168947368421053,0.119773042300782,0.39387759997264,0.126671845127935,574.125,0.54257435742921,0
"Scotorepens balstoni",0,0.626927029804728,0.488351254480287,0.529569892473118,0.528462998102467,0.1625,0.0811515598164946,0.406413879780593,0.168180952103505,575.75,0.54332779371515,0
"Dobsonia praedatrix",0,0.539054470709147,0.696236559139785,0.577060931899642,0.364326375711575,0.171578947368421,0.0354460849463281,0.364571972243659,0.237817055801908,582.375,0.544169584365037,0
"Hipposideros coxi",0,0.891058581706064,0.456093189964158,0.603942652329749,0.227703984819734,0.124342105263158,0.0880778983354158,0.333683776170077,0.294883086527249,572.5,0.544699602204926,0
"Myotis ater",0,0.280575539568345,0.387096774193548,0.520609318996416,0.992409867172676,0.191184210526316,0.109556818624094,0.418047695781798,0.00382662648628945,583,0.545172874982746,0
"Kerivoula minuta",0,0.20863309352518,0.362903225806452,0.630824372759857,0.979127134724858,0.204210526315789,0.116639192678515,0.317293225179083,0.0216649837035548,586,0.545371956704086,0
"Taphozous hilli",0,0.988694758478931,0.444444444444444,0.306451612903226,0.442125237191651,0.104736842105263,0.0911661912742728,0.611304470705816,0.197472437868065,566.5,0.545429013254563,0
"Nyctinomops aurispinosus",0,0.724049331963001,0.645161290322581,0.282258064516129,0.53415559772296,0.144473684210526,0.0438694068724869,0.634249760898757,0.166115480197094,575.625,0.546406071131168,0
"Pteropus loochoensis",0,0.411613566289825,0.699820788530466,0.353942652329749,0.721062618595825,0.179210526315789,0.0349416613083316,0.570160891845909,0.117126660480136,584.125,0.546609906436466,0
"Hipposideros coronatus",0,0.91726618705036,0.566308243727599,0.510752688172043,0.195445920303605,0.121315789473684,0.059331964407917,0.427185435276224,0.324728380931754,575.125,0.547443259813402,0
"Macroderma gigas",0,0.864850976361768,0.563620071684588,0.244623655913978,0.51707779886148,0.127236842105263,0.0599322215635771,0.678435092359356,0.17180546054626,572.125,0.547543125705453,0
"Falsistrellus tasmaniensis",0,0.584275436793422,0.797491039426523,0.478494623655914,0.330170777988615,0.168684210526316,0.0225995192020029,0.465459822731764,0.251696803497751,585.125,0.547607969466119,0
"Myotis goudoti",0,0.354573484069887,0.490143369175627,0.474910394265233,0.871916508538899,0.182631578947368,0.0805518943916548,0.471918795595196,0.0727551106977352,585.25,0.547885939012412,0
"Hipposideros orbiculus",0,NA,0.454301075268817,0.64247311827957,NA,NA,0.0886278323373143,0.311521847451543,NA,612,0.548387096774194,0
"Scotorepens orion",0,0.488694758478931,0.870071684587814,0.60663082437276,0.231499051233397,0.174342105263158,0.0169532119625597,0.332368536747647,0.293369422786106,591.875,0.549224079668225,0
"Phoniscus atrox",0,0.228160328879753,0.366487455197133,0.640681003584229,0.967741935483871,0.200789473684211,0.115878189939672,0.312937554509302,0.0305254836943524,591.5,0.550767680786247,0
"Hipposideros curtus",0,0.761562178828366,0.401433691756272,0.781362007168459,0.259962049335863,0.141052631578947,0.102465543969855,0.213447412214707,0.279202760699984,583.75,0.55107998177224,0
"Glauconycteris beatrix",0,0.243576567317575,0.243727598566308,0.755376344086022,0.963946869070209,0.198552631578947,0.179965898832283,0.237547914672854,0.0323450293575985,592,0.551656844760028,0
"Pteropus samoensis",0,0.389516957862282,0.908602150537634,0.610215053763441,0.300759013282732,0.180657894736842,0.0154336376235976,0.33002416979259,0.26247047383421,597.75,0.552273293861522,0
"Pipistrellus adamsi",0,0.350976361767729,0.705197132616487,0.657706093189964,0.5,0.182763157894737,0.033834604623725,0.301187614756111,0.175426056887161,597.375,0.553469896893545,0
"Vespadelus caurinus",0,0.421377183967112,0.611111111111111,0.504480286738351,0.67741935483871,0.178421052631579,0.0483546264481977,0.432040660080197,0.132195767438806,592.25,0.553596984163821,0
"Nycteris major",0,0.741007194244604,0.310035842293907,0.419354838709677,0.744781783681214,0.142894736842105,0.142617009590287,0.524752476292386,0.110336342705333,580,0.553794914732351,0
"Mops spurrelli",0,0.640287769784173,0.241039426523297,0.78673835125448,0.55123339658444,0.158947368421053,0.181418027069239,0.205431822636844,0.162256669094989,587.75,0.554824736036598,0
"Scotophilus celebensis",0,0.42754367934224,0.56989247311828,0.604838709677419,0.617647058823529,0.178026315789474,0.0582984372659836,0.333602457148846,0.14687367436192,594.5,0.554980480240367,0
"Sauromys petrophilus",0,0.647482014388489,0.42741935483871,0.801075268817204,0.344402277039848,0.156184210526316,0.0951372779141971,0.192942270497453,0.245452060331497,591,0.555094728771063,0
"Pteropus woodfordi",0,0.364850976361768,0.716845878136201,0.716845878136201,0.426944971537002,0.182236842105263,0.0317803820028415,0.267167687339484,0.201665746643637,601.25,0.556371926042793,0
"Pipistrellus aero",0,NA,0.538530465949821,0.731182795698925,0.399430740037951,NA,0.0674307661900377,0.258305684041593,0.216300360380868,612.666666666667,0.556381333895565,0
"Hipposideros crumeniferus",0,0.883864337101747,0.598566308243728,0.551971326164875,0.193548387096774,0.125131578947368,0.0514628658671418,0.387517671442071,0.327407886970133,587,0.556987589651781,0
"Nycteris aurita",0,0.687564234326824,0.579749103942652,0.491935483870968,0.473434535104364,0.148684210526316,0.0550864199044663,0.44579081792432,0.187280936457474,591,0.558170839311202,0
"Pteropus ornatus",0,0.484583761562179,0.807347670250896,0.649641577060932,0.297912713472486,0.174473684210526,0.0212658759638436,0.30749139922021,0.263818227384975,602.875,0.559871430586623,0
"Myotis nipalensis",0,0.142857142857143,0.896953405017921,0.378136200716846,0.825426944971537,0.220657894736842,0.0157816122126571,0.556630469781188,0.0856843168417424,608,0.560843423390862,0
"Dobsonia inermis",0,0.439362795477903,0.728494623655914,0.71415770609319,0.362428842504744,0.177105263157895,0.0305350840117024,0.268292039402511,0.238184501388002,604.875,0.561110991932938,0
"Pteropus pelewensis",0,0.432682425488181,0.588709677419355,0.562724014336918,0.66034155597723,0.177631578947368,0.0531900382207567,0.373110638156452,0.136773390450337,600.5,0.561114418305421,0
"Glauconycteris humeralis",0,0.218910585817061,0.505376344086022,0.60573476702509,0.921252371916509,0.202368421052632,0.0770634736154589,0.332997217597409,0.0526331441905742,606,0.56281851721117,0
"Eptesicus kobayashii",0,NA,0.85573476702509,0.315412186379928,0.518026565464896,NA,0.0182369604775749,0.600945248204096,0.171569633756093,617.666666666667,0.563057839623305,0
"Vespadelus finlaysoni",0,0.537512846865365,0.528673835125448,0.482078853046595,0.703984819734345,0.171842105263158,0.0698063209053567,0.464428859135643,0.123388250814243,598.25,0.563062588692938,0
"Taphozous hamiltoni",0,0.918807810894142,0.379032258064516,0.532258064516129,0.422201138519924,0.120921052631579,0.112397704051997,0.404052142932207,0.206791058153953,589,0.563074817998678,0
"Nyctimene malaitensis",0,0.515930113052415,0.752688172043011,0.757168458781362,0.230550284629981,0.173026315789474,0.0276172783431775,0.234418582945403,0.293625267768936,607.5,0.564084257126692,0
"Falsistrellus mordax",0,0.300102774922919,0.424731182795699,0.698028673835125,0.837760910815939,0.189210526315789,0.0960833656343478,0.278709650280543,0.0829559172043031,607,0.565155885592421,0
"Corynorhinus rafinesquii",0,0.619732785200411,0.760752688172043,0.586917562724014,0.295066413662239,0.164605263157895,0.0264050627902641,0.352798419666658,0.264460520724594,604.5,0.565617362439677,0
"Artibeus amplus",0,0.683967112024666,0.620967741935484,0.629928315412186,0.333017077798861,0.148947368421053,0.0477355627482437,0.317389290173031,0.250341465653262,603.125,0.566970061792799,0
"Enchisthenes hartii",0,0.697841726618705,0.435483870967742,0.407706093189964,0.746679316888046,0.147763157894737,0.092973440513202,0.536119675080754,0.109963366504125,601.75,0.571927751916114,0
"Hipposideros macrobullatus",0,0.915210688591984,0.531362007168459,0.595878136200717,0.248576850094877,0.121447368421053,0.0686855161595393,0.340549245586794,0.283394057401098,602.625,0.572756920514009,0
"Kerivoula cuprosa",0,0.231243576567318,0.399641577060932,0.706093189964158,0.960151802656547,0.200526315789474,0.102899857005052,0.273266685047468,0.0345281341180586,617.75,0.574282536562238,0
"Hipposideros sumbae",0,0.846351490236382,0.583333333333333,0.621863799283154,0.247628083491461,0.129473684210526,0.0538985052050036,0.321340631153033,0.284547147147966,607.375,0.574794176586083,0
"Taphozous georgianus",0,0.954265159301131,0.421146953405018,0.257168458781362,0.667931688804554,0.115131578947368,0.0966092902757043,0.659129664087882,0.133842140966496,597.375,0.575128065073016,0
"Pteralopex atrata",0,0.435251798561151,0.909498207885305,0.709677419354839,0.246679316888046,0.1775,0.0153967692664222,0.272084890558435,0.285056397331907,622.625,0.575276685672335,0
"Hipposideros marisae",0,0.897225077081192,0.287634408602151,0.837813620071685,0.278937381404175,0.123421052631579,0.155956881768935,0.16660211435013,0.270200462104207,605.75,0.575402621789801,0
"Tadarida lobata",0,0.705549845837616,0.514336917562724,0.539426523297491,0.5426944971537,0.146973684210526,0.0755758084773231,0.401079277310061,0.164079333278679,608.625,0.575501945962883,0
"Hipposideros inornatus",0,0.899280575539568,0.693548387096774,0.437275985663082,0.276091081593928,0.123157894736842,0.0365373458600428,0.507763107489811,0.271423194303467,607,0.576549007473338,0
"Chiroderma villosum",0,0.673689619732785,0.519713261648746,0.474014336917563,0.641366223908918,0.150263157894737,0.0736801265117237,0.472274253858347,0.140495859573334,610.125,0.577195860552003,0
"Kerivoula phalaena",0,0.221993833504625,0.254480286738351,0.878136200716846,0.958254269449715,0.201447368421053,0.176215449471037,0.140846726959961,0.035288775041086,622.5,0.578216147602384,0
"Miniopterus minor",0,0.858170606372045,0.371863799283154,0.526881720430108,0.555977229601518,0.128289473684211,0.114426312025386,0.410985519574376,0.160977769692178,606,0.578223338921706,0
"Melonycteris woodfordi",0,0.523638232271326,0.829749103942652,0.776881720430108,0.187855787476281,0.172631578947368,0.0198507137052346,0.217395406278737,0.333530645408202,625.125,0.579531211030092,0
"Notopteris macdonaldi",0,0.534943473792395,0.955197132616487,0.667562724014337,0.161290322580645,0.171973684210526,0.0113136007862154,0.295010644136364,0.364228084284679,625.375,0.579748413250966,0
"Glauconycteris egeria",0,0.285200411099692,0.405017921146953,0.795698924731183,0.841555977229602,0.190921052631579,0.100860891909631,0.199055515071903,0.0811327381852022,626.125,0.581868308551857,0
"Chalinolobus nigrogriseus",0,0.453751284686536,0.551971326164875,0.616487455197133,0.705882352941177,0.176184210526316,0.0637746951878262,0.325245713494293,0.122064744596648,622.375,0.58202310474743,0
"Pteralopex anceps",0,0.55601233299075,0.864695340501792,0.696236559139785,0.21157495256167,0.170263157894737,0.0173614879984226,0.279156381713679,0.308084336511681,626.5,0.582129796298499,0
"Pteropus anetianus",0,0.510791366906475,0.859318996415771,0.622759856630824,0.335863377609108,0.173157894736842,0.0180696969379632,0.32079842834966,0.248956306961133,626.25,0.582183399390545,0
"Nycteris intermedia",0,0.71377183967112,0.32078853046595,0.480286738351254,0.821631878557875,0.145921052631579,0.134627088985947,0.464612971407751,0.0868258941921106,613.625,0.58411974676155,0
"Arielulus societatis",0,0.515930113052415,0.423835125448029,0.626344086021505,0.773244781783681,0.173026315789474,0.0961268570887866,0.31863983095676,0.10083203714925,622.25,0.584838526576408,0
"Glauconycteris superba",0,NA,0.267025089605735,0.672939068100358,0.816888045540797,NA,0.169093946370361,0.29071883537791,0.0880661725441244,636.666666666667,0.585617401082297,0
"Pteronotus gymnonotus",0,0.6896197327852,0.711469534050179,0.508064516129032,0.434535104364326,0.148421052631579,0.0329843351602492,0.428579128385918,0.199551657881003,622.5,0.585922221832185,0
"Glauconycteris gleni",0,NA,0.346774193548387,0.496415770609319,0.916508538899431,NA,0.123441718273771,0.441493208019519,0.0539371253610598,635.666666666667,0.586566167685712,0
"Mormopterus acetabulosus",0,0.946043165467626,0.508960573476703,0.486559139784946,0.40607210626186,0.116315789473684,0.0765427953027025,0.456084806602828,0.211912406719554,614.875,0.586908746247784,0
"Cheiromeles parvidens",0,0.798561151079137,0.507168458781362,0.483870967741935,0.560721062618596,0.136052631578947,0.0768948619535453,0.460886316716575,0.159475060373016,618.5,0.587580410055258,0
"Pteropus aruensis",0,0.519527235354573,0.631720430107527,0.899641577060932,0.299810246679317,0.172894736842105,0.0454367003860609,0.127067144960621,0.26276459738122,632.625,0.587674872300587,0
"Kerivoula flora",0,0.386433710174717,0.46594982078853,0.524193548387097,0.97438330170778,0.180789473684211,0.0865151527042332,0.415331012698322,0.0235799122605348,627,0.587740095264531,0
"Kerivoula lenis",0,0.234326824254882,0.896953405017921,0.373655913978495,0.855787476280835,0.200263157894737,0.0157816122126571,0.556772772015438,0.0769367846556515,637,0.590180904883033,0
"Otomops formosus",0,0.882322713257965,0.402329749103943,0.538530465949821,0.541745730550285,0.125263157894737,0.101911526549698,0.401170278823711,0.164440617975114,619.875,0.591232164715503,0
"Nycteris javanica",0,0.795991778006166,0.462365591397849,0.517025089605735,0.591081593927894,0.136184210526316,0.0875604192046557,0.420463716936717,0.15257687913667,622.625,0.591616013234411,0
"Brachyphylla cavernarum",0,0.833504624871531,0.485663082437276,0.559139784946237,0.494307400379507,0.131447368421053,0.0813441454672604,0.377078776400837,0.17615248206184,624.5,0.593153723158638,0
"Pipistrellus permixtus",0,NA,0.573476702508961,0.809139784946237,0.398481973434535,NA,0.0574143285002311,0.188070604727244,0.216792035657636,654.333333333333,0.593699486963244,0
"Molossus sinaloae",0,0.770811921891059,0.622759856630824,0.417562724014337,0.565464895635674,0.14,0.0473746953993853,0.526080251472964,0.158441024921066,626.75,0.594149849542973,0
"Triaenops auritus",0,0.943473792394656,0.555555555555556,0.814516129032258,0.0654648956356736,0.116710526315789,0.0628519149055065,0.184598584955933,0.483690061719718,629,0.594752593154536,0
"Pteropus gilliardorum",0,0.450154162384378,0.717741935483871,0.587813620071685,0.623339658444023,0.176447368421053,0.0316847876893273,0.352100286961931,0.145768274310562,638,0.594762344095989,0
"Hypsugo imbricatus",0,NA,0.361111111111111,0.490143369175627,0.933586337760911,NA,0.117019697660213,0.447890603682263,0.0458662163589299,644.666666666667,0.594946939349216,0
"Miniopterus majori",0,0.910585817060637,0.521505376344086,0.442652329749104,0.50853889943074,0.121842105263158,0.0729344773784931,0.500228253960787,0.173458971252185,624.5,0.595820605646142,0
"Scotorepens sanborni",0,0.469167523124358,0.545698924731183,0.602150537634409,0.766603415559772,0.175,0.0652764620471525,0.334344503192535,0.10257716995648,636.375,0.59590510026243,0
"Laephotis angolensis",0,0.394141829393628,0.518817204301075,0.905913978494624,0.566413662239089,0.18,0.0737599706185095,0.123865749788963,0.158406522151557,642.625,0.596321668607104,0
