"Sp","Betacov","R.Alb","R.Car3","R.Dal1","R.Far1","R.Gut1","R.Po2","R.Po3","R.Stock1","P.Alb","P.Car3","P.Dal1","P.Far1","P.Gut1","P.Po2","P.Po3","P.Stock1","Rank","PropRank","InSample"
"Lasiurus seminolus",0,0.639260020554985,0.60752688172043,0.37007874015748,0.665354330708661,0.617383512544803,NA,NA,0.736242884250474,0.159078947368421,0.049297191487055,0.654902891790269,0.155803267162598,0.324520272484933,NA,NA,0.111424295773904,504.666666666667,0.605974394989472,1
"Anoura geoffroyi",0,0.758992805755396,0.739247311827957,0.494094488188976,0.417322834645669,0.343189964157706,NA,NA,0.898481973434535,0.141315789473684,0.0289235856487264,0.606938045040307,0.22093195821029,0.575683222406082,NA,NA,0.0627394315360383,520.833333333333,0.60855489633504,1
"Glauconycteris argentata",0,0.165467625899281,0.338709677419355,0.996062992125984,0.992125984251969,0.310035842293907,NA,NA,0.853889943074004,0.215131578947368,0.126103318632966,0.236974308485676,0.14821691939698,0.609557903255788,NA,NA,0.0772948951624457,381.666666666667,0.609382010844083,1
"Platyrrhinus helleri",0,0.691675231243577,0.53405017921147,0.478346456692913,0.409448818897638,0.701612903225806,NA,NA,0.859582542694497,0.148289473684211,0.0685277226912454,0.652710544402513,0.223307648049588,0.276030761426348,NA,NA,0.076142058337728,530.583333333333,0.612452688660983,1
"Falsistrellus mackenziei",0,0.582219938335046,0.508064516129032,0.726377952755906,0.748031496062992,0.545698924731183,NA,NA,0.573055028462998,0.168815789473684,0.0766691078101999,0.474374651262539,0.154884664844282,0.393812965904627,NA,NA,0.156930263603132,453.5,0.613907976079526,1
"Myotis levis",0,0.282631038026721,0.85663082437276,0.37007874015748,0.649606299212598,0.887992831541219,NA,NA,0.639468690702087,0.191052631578947,0.0182348813289143,0.654902891790269,0.155899696592264,0.133000404749877,NA,NA,0.140542512715994,525.833333333333,0.614401404002144,1
"Pipistrellus hesperus",0,0.419321685508736,0.765232974910394,0.37007874015748,0.728346456692913,0.825268817204301,NA,NA,0.580645161290323,0.178552631578947,0.0257560871608435,0.654902891790269,0.15507381593541,0.173768631940611,NA,NA,0.154922200163225,512.333333333333,0.614815639294025,1
"Lasiurus xanthinus",0,0.396711202466598,0.732078853046595,0.37007874015748,0.759842519685039,0.831541218637993,NA,NA,0.604364326375712,0.179868421052632,0.0301338813451614,0.654902891790269,0.154477642103498,0.170539400825528,NA,NA,0.149676464843688,509.166666666667,0.615769476728236,1
"Pteropus neohibernicus",0,0.369989722507708,0.530465949820789,0.982283464566929,0.909448818897638,0.420250896057348,NA,NA,0.483870967741935,0.181710526315789,0.0689519343174662,0.241817834614271,0.151949168641361,0.521694030473863,NA,NA,0.1792338597513,401.916666666667,0.616051636598725,1
"Vespadelus regulus",0,0.623329907502569,0.509856630824373,0.726377952755906,0.622047244094488,0.683691756272401,NA,NA,0.564516129032258,0.164210526315789,0.076197960845985,0.474374651262539,0.156408275019444,0.285324096348006,NA,NA,0.158486481067936,479.333333333333,0.621636603413666,1
"Myotis yumanensis",0,0.358684480986639,0.815412186379928,0.37007874015748,0.52755905511811,0.854838709677419,NA,NA,0.820683111954459,0.1825,0.021028086012724,0.654902891790269,0.158143377907245,0.154231742348598,NA,NA,0.0871168136248225,551,0.624542714045673,1
"Lasiurus borealis",0,0.624871531346352,0.662186379928315,0.37007874015748,0.677165354330709,0.531362007168459,NA,NA,0.917457305502846,0.163157894736842,0.0410362404804629,0.654902891790269,0.155700584328422,0.404332911250734,NA,NA,0.0539230617530498,528.833333333333,0.630520219739027,1
"Dobsonia anderseni",0,0.345323741007194,0.67921146953405,0.982283464566929,0.543307086614173,0.600358422939068,NA,NA,0.642314990512334,0.183421052631579,0.0384239480520324,0.241817834614271,0.157596047231311,0.335886521454192,NA,NA,0.14043960879728,471.416666666667,0.632133195862291,1
"Myotis davidii",0,0.348406988694759,0.896953405017921,0.726377952755906,0.653543307086614,0.385752688172043,NA,NA,0.809297912713473,0.183157894736842,0.0157816122126571,0.474374651262539,0.155898727200907,0.556136258777754,NA,NA,0.0897883598031439,495.666666666667,0.636722042406786,1
"Lasiurus egregius",0,0.260020554984584,0.848566308243728,0.37007874015748,0.590551181102362,0.816308243727599,NA,NA,0.937381404174573,0.195,0.0185649557576034,0.654902891790269,0.156832978683826,0.183475734196413,NA,NA,0.0448430207524827,557.166666666667,0.637151072065054,1
"Histiotus montanus",0,0.328365878725591,0.836917562724014,0.37007874015748,0.598425196850394,0.817204301075269,NA,NA,0.915559772296015,0.186315789473684,0.0194008060445931,0.654902891790269,0.156724814787119,0.182670250204082,NA,NA,0.0539406602106779,562.75,0.644425241971461,1
"Myotis macropus",0,0.34224049331963,0.827956989247312,0.726377952755906,0.696850393700787,0.727598566308244,NA,NA,0.589184060721063,0.183815789473684,0.0198663516010832,0.474374651262539,0.15541531520755,0.259322766593548,NA,NA,0.153180965110638,508.583333333333,0.651701409342157,1
"Myotis leibii",0,0.603802672147996,0.672043010752688,0.37007874015748,0.763779527559055,0.787634408602151,NA,NA,0.727703984819734,0.166710526315789,0.0390522940547712,0.654902891790269,0.154466745924062,0.205416822812015,NA,NA,0.113485326627399,545.25,0.654173724006517,1
"Vespadelus baverstocki",0,0.549845837615622,0.600358422939068,0.726377952755906,0.751968503937008,0.722222222222222,NA,NA,0.579696394686907,0.171052631578947,0.0512315998490791,0.474374651262539,0.154872944484627,0.265160446303957,NA,NA,0.155053735100771,499.583333333333,0.655078222359455,1
"Myotis californicus",0,0.491778006166495,0.81989247311828,0.37007874015748,0.55511811023622,0.798387096774194,NA,NA,0.911764705882353,0.174210526315789,0.0206406272089498,0.654902891790269,0.157461415470687,0.194787967973518,NA,NA,0.0570281465205967,580.083333333333,0.657836522055837,1
"Chrotopterus auritus",0,0.829907502569373,0.851254480286738,0.37007874015748,0.78740157480315,0.231182795698925,NA,NA,0.888045540796964,0.132105263157895,0.0185092577610933,0.654902891790269,0.15390016104165,0.690703016278223,NA,NA,0.0665090905095019,540.916666666667,0.659645105718772,1
"Leptonycteris nivalis",0,0.83967112024666,0.601254480286738,0.37007874015748,0.767716535433071,0.563620071684588,NA,NA,0.866223908918406,0.130789473684211,0.0508765737308035,0.654902891790269,0.15434827951173,0.372624493562866,NA,NA,0.0751285391971337,553.166666666667,0.668094142787824,1
"Artibeus toltecus",0,0.763617677286742,0.489247311827957,0.602362204724409,0.838582677165354,0.503584229390681,NA,NA,0.828273244781784,0.140789473684211,0.0806154237178508,0.532659131402882,0.153480321229523,0.43414397698456,NA,NA,0.0853158537424252,515,0.670944557529488,1
"Miniopterus australis",0,0.659815005138746,0.911290322580645,0.726377952755906,0.81496062992126,0.456093189964158,NA,NA,0.466793168880455,0.152368421052632,0.0152184279565526,0.474374651262539,0.153596087356902,0.487264719974482,NA,NA,0.189350498202471,508.583333333333,0.672555044873528,1
"Diclidurus albus",0,0.904419321685509,0.630824372759857,0.37007874015748,0.732283464566929,0.511648745519713,NA,NA,0.889943074003795,0.122368421052632,0.045491352097664,0.654902891790269,0.155052080780986,0.426901073956862,NA,NA,0.0659874610640951,562.166666666667,0.673199619782214,1
"Sturnira tildae",0,0.746145940390545,0.582437275985663,0.602362204724409,0.964566929133858,0.409498207885305,NA,NA,0.734345351043643,0.142105263157895,0.0539006034176471,0.532659131402882,0.150188290025985,0.53386139505566,NA,NA,0.112579141633526,500.833333333333,0.673225984860571,1
"Rhinonicteris aurantia",1,0.952723535457348,0.414874551971326,0.856299212598425,0.94488188976378,0.747311827956989,NA,NA,0.141366223908918,0.115789473684211,0.0978248130775862,0.403718736183378,0.15085838237167,0.242074600055013,NA,NA,0.391559063769463,471.75,0.676242873609465,1
"Nycteris nana",0,0.650565262076053,0.291218637992832,0.950787401574803,0.988188976377953,0.454301075268817,NA,NA,0.801707779886148,0.155263157894737,0.153643071367986,0.317299235934557,0.148278341864101,0.489119712351757,NA,NA,0.091819929136444,467.083333333333,0.689461522196101,1
"Myotis chiloensis",0,0.534943473792395,0.949820788530466,0.37007874015748,0.570866141732283,0.990143369175627,NA,NA,0.733396584440228,0.171973684210526,0.0117079975958294,0.654902891790269,0.157298848644,0.0507079773004033,NA,NA,0.112593843545565,616.25,0.691541516304747,1
"Myotis evotis",0,0.479445015416238,0.947132616487455,0.37007874015748,0.736220472440945,0.872759856630824,NA,NA,0.774193548387097,0.174605263157895,0.0118228747033705,0.654902891790269,0.154960973325321,0.144372031015549,NA,NA,0.100821199226373,599.083333333333,0.696638374920007,1
"Sturnira ludovici",0,0.811408016443988,0.411290322580645,0.911417322834646,0.996062992125984,0.254480286738351,NA,NA,0.79696394686907,0.135131578947368,0.0981153541142831,0.385306862974775,0.148207125463861,0.66212056271908,NA,NA,0.0923244674931921,476.166666666667,0.696937147932114,1
"Lonchorhina aurita",0,0.73021582733813,0.804659498207885,0.726377952755906,0.940944881889764,0.295698924731183,NA,NA,0.757115749525617,0.144078947368421,0.0214352488580526,0.474374651262539,0.150869374187838,0.621112493652472,NA,NA,0.104627744574795,526.666666666667,0.709168805741414,1
"Vampyrodes caraccioli",0,0.654676258992806,0.543906810035842,0.96259842519685,1,0.484767025089606,NA,NA,0.685009487666034,0.154473684210526,0.0661256408853113,0.300488109478912,0.148122255363882,0.460711482621887,NA,NA,0.130192673283189,500.916666666667,0.721826334496856,1
"Pteropus admiralitatum",0,0.379753340184995,0.684587813620072,0.982283464566929,0.846456692913386,0.659498207885305,NA,NA,0.778937381404175,0.181184210526316,0.0374562537028737,0.241817834614271,0.1533238191565,0.300650767401198,NA,NA,0.0991595775452074,525.833333333333,0.721919483429143,1
"Artibeus obscurus",1,0.816032887975334,0.603942652329749,0.856299212598425,0.952755905511811,0.849462365591398,NA,NA,0.292220113851992,0.134605263157895,0.0497108884447144,0.403718736183378,0.150685176123282,0.159493609081816,NA,NA,0.265335778698307,530.583333333333,0.728452189643118,1
"Micronycteris megalotis",0,0.680883864337102,0.980286738351254,0.37007874015748,0.669291338582677,0.75179211469534,NA,NA,0.934535104364326,0.149078947368421,0.00808056092319607,0.654902891790269,0.15575056077331,0.240754933691259,NA,NA,0.0456278377440606,640.75,0.731144650081363,1
"Natalus tumidirostris",0,0.886947584789311,0.795698924731183,0.494094488188976,0.413385826771654,0.923835125448029,NA,NA,0.887096774193548,0.124868421052632,0.0227615193713977,0.606938045040307,0.221178791836168,0.112996282434975,NA,NA,0.0666527102678317,657.916666666667,0.733509787353784,1
"Leptonycteris curasoae",0,0.743576567317574,0.773297491039427,0.37007874015748,0.905511811023622,0.740143369175627,NA,NA,0.907969639468691,0.1425,0.024828384969481,0.654902891790269,0.152012328204958,0.247408320576004,NA,NA,0.0583115060304903,615.583333333333,0.74009626969707,1
"Rhynchonycteris naso",0,0.856115107913669,0.721326164874552,0.911417322834646,0.511811023622047,0.666666666666667,NA,NA,0.798861480075901,0.128684210526316,0.0314921024986237,0.385306862974775,0.158784283680523,0.295651585362294,NA,NA,0.0922803069916338,597.583333333333,0.744366294331247,1
"Natalus stramineus",0,0.989722507708119,0.629032258064516,0.602362204724409,0.948818897637795,0.439068100358423,NA,NA,0.86527514231499,0.104605263157895,0.0458078769809814,0.532659131402882,0.15081702170976,0.506884085112916,NA,NA,0.075290061536818,576.833333333333,0.745713185134709,1
"Molossops neglectus",0,0.756423432682426,0.915770609318996,0.37007874015748,0.704724409448819,0.85573476702509,NA,NA,0.873814041745731,0.141447368421053,0.014710113748133,0.654902891790269,0.155374216556714,0.153703459044691,NA,NA,0.0726273691665454,651.166666666667,0.74609100006309,1
"Eumops patagonicus",0,0.805755395683453,0.853942652329749,0.37007874015748,0.803149606299213,0.954301075268817,NA,NA,0.689753320683112,0.135526315789474,0.0184009416446817,0.654902891790269,0.153685510163383,0.0887992416686487,NA,NA,0.127642379840228,637.833333333333,0.746163465070304,1
"Macrotus californicus",0,0.89311408016444,0.886200716845878,0.37007874015748,0.799212598425197,0.771505376344086,NA,NA,0.790322580645161,0.124210526315789,0.0161045698456011,0.654902891790269,0.153777706249779,0.223203429184022,NA,NA,0.0950530001073545,641.5,0.751739015430374,1
"Anoura caudifer",0,0.705549845837616,0.874551971326165,0.726377952755906,0.850393700787402,0.619175627240143,NA,NA,0.73719165085389,0.146973684210526,0.0167329503808272,0.474374651262539,0.153258452392137,0.324120566119254,NA,NA,0.111422113134828,588.5,0.752206791466854,1
"Sturnira erythromos",0,0.742034943473792,0.57078853046595,0.726377952755906,0.854330708661417,0.782258064516129,NA,NA,0.874762808349146,0.142631578947368,0.0582330874355417,0.474374651262539,0.153239381010573,0.213064376132592,NA,NA,0.0724015785556315,592.583333333333,0.75842550137039,1
"Vespadelus pumilus",0,0.578108941418294,0.852150537634409,0.602362204724409,0.933070866141732,0.754480286738351,NA,NA,0.861480075901328,0.168947368421053,0.0184259327979877,0.532659131402882,0.151106873407739,0.23760002531018,NA,NA,0.0759955215982731,608.916666666667,0.763608818759754,1
"Mimon crenulatum",0,0.734840698869476,0.922939068100358,0.602362204724409,0.937007874015748,0.462365591397849,NA,NA,0.925047438330171,0.143421052631579,0.0141740492287177,0.532659131402882,0.150905821650847,0.482570005401132,NA,NA,0.0500096940347034,604.5,0.764093812573002,1
"Glossophaga longirostris",0,0.762589928057554,0.937275985663082,0.37007874015748,0.834645669291339,0.851254480286738,NA,NA,0.883301707779886,0.140921052631579,0.0125255552264,0.654902891790269,0.153533250453557,0.158294730024326,NA,NA,0.0687898071793792,662.5,0.773191085206013,1
"Glossophaga morenoi",0,0.795991778006166,0.82168458781362,0.37007874015748,0.913385826771654,0.838709677419355,NA,NA,0.939278937381404,0.136184210526316,0.0205285980900212,0.654902891790269,0.15181519196692,0.16647639712899,NA,NA,0.0443679255473154,657.25,0.779854924591613,1
"Pteropus capistratus",0,0.430626927029805,0.763440860215054,0.982283464566929,0.881889763779528,0.877240143369176,NA,NA,0.768500948766603,0.177763157894737,0.0260535867242702,0.241817834614271,0.152738781358582,0.140995158335496,NA,NA,0.102155292559922,588.916666666667,0.783997017954516,1
"Lichonycteris obscura",0,0.834532374100719,0.64247311827957,0.726377952755906,0.858267716535433,0.774193548387097,NA,NA,0.895635673624288,0.131315789473684,0.0440323679614446,0.474374651262539,0.153187772902733,0.220143582708968,NA,NA,0.0647947673314554,623.25,0.788580063947169,1
"Mesophylla macconnelli",0,0.699383350462487,0.67831541218638,0.726377952755906,0.877952755905512,0.871863799283154,NA,NA,0.879506641366224,0.147631578947368,0.0384915385481608,0.474374651262539,0.152751162894532,0.14509014112318,NA,NA,0.0704616417268518,624.166666666667,0.78889998532661,1
"Lophostoma silvicolum",0,0.669064748201439,0.936379928315412,0.96259842519685,0.984251968503937,0.323476702508961,NA,NA,0.930740037950664,0.150789473684211,0.0125489354203055,0.300488109478912,0.148527290575905,0.594740394983117,NA,NA,0.0470945787837471,588.75,0.801085301779544,1
"Mystacina tuberculata",0,0.969167523124358,0.958781362007168,0.726377952755906,0.901574803149606,0.655017921146953,NA,NA,0.63472485768501,0.109736842105263,0.010693174263449,0.474374651262539,0.152054057826528,0.302349200031676,NA,NA,0.142653350493814,637.75,0.8076074033115,1
"Carollia subrufa",0,0.823741007194245,0.561827956989247,0.911417322834646,0.960629921259842,0.803763440860215,NA,NA,0.82258064516129,0.133157894736842,0.0608639346280583,0.385306862974775,0.150203540063103,0.190251343844645,NA,NA,0.086117063183999,611.333333333333,0.813993382383248,1
"Glossophaga commissarisi",0,0.73021582733813,0.808243727598566,0.911417322834646,0.976377952755906,0.687275985663082,NA,NA,0.893738140417457,0.144078947368421,0.0212111901840759,0.385306862974775,0.148726419585127,0.282780315235794,NA,NA,0.0651601714024034,633.5,0.834544826101298,1
"Lonchophylla robusta",0,0.760534429599178,0.966845878136201,0.96259842519685,0.980314960629921,0.826164874551971,NA,NA,0.85673624288425,0.141184210526316,0.00990549055320722,0.300488109478912,0.148543471423624,0.172898021275633,NA,NA,0.0768412615475304,689.583333333333,0.892199135166395,1
