"Sp","Betacov.2021","R.Alb.2021","R.Car3.2021","R.Dal1.2021","R.Far1.2021","R.Gut1.2021","R.Po2.2021","R.Po3.2021","R.Stock1.2021","P.Alb.2021","P.Car3.2021","P.Dal1.2021","P.Far1.2021","P.Gut1.2021","P.Po2.2021","P.Po3.2021","P.Stock1.2021","Rank.2021","PropRank.2021","InSample.2021","Betacov.2020","R.Alb.2020","R.Car3.2020","R.Dal1.2020","R.Far1.2020","R.Gut1.2020","R.Po2.2020","R.Po3.2020","R.Stock1.2020","P.Alb.2020","P.Car3.2020","P.Dal1.2020","P.Far1.2020","P.Gut1.2020","P.Po2.2020","P.Po3.2020","P.Stock1.2020","Rank.2020","PropRank.2020","InSample.2020"
"Miniopterus magnater",0,0.188078108941418,0.0994623655913978,0.846153846153846,0.794117647058823,0.0994623655913978,1,1,0.636622390891841,0.210442477876106,0.418655563426788,0.384816115940614,0.207366209339968,0.904037770399858,0.2,0.189291911096422,0.212587681232195,234.5625,0.582987090528591,1,0,0.249743062692703,0.153225806451613,0.726377952755906,0.803149606299213,0.137992831541219,1,1,0.656546489563567,0.1975,0.231095698322971,0.474374651262539,0.156490155855052,0.832684445775526,0.2,0.159556978454616,0.137484599299151,248.375,0.590879468663028,1
"Cynomops planirostris",0,0.806269270298047,0.89426523297491,0.201465201465201,0.305147058823529,0.665770609318996,0.36426116838488,0.663461538461538,0.78842504743833,0.136106194690265,0.0218382045370048,0.849622367504491,0.304592666631684,0.229536423868914,0.4,0.211269933074444,0.164670952488106,460.6875,0.586133140895679,1,0,0.822199383350462,0.831541218637993,0.161417322834646,0.271653543307087,0.692652329749104,0.36426116838488,0.606217616580311,0.755218216318786,0.133289473684211,0.0197178931021922,0.814703447715736,0.237674024131435,0.280897631298944,0.4,0.181535000432638,0.105659277340238,447.125,0.563145099895409,1
"Murina aurata",0,0.0904419321685509,0.216845878136201,0.749084249084249,0.919117647058823,0.234767025089606,1,1,0.490512333965844,0.228141592920354,0.332532771167824,0.456822098541317,0.205117852950656,0.737272866463996,0.2,0.189291911096422,0.265295709039873,239.625,0.587596133187909,1,0,0.115107913669065,0.163978494623656,0.602362204724409,0.925196850393701,0.206989247311828,1,1,0.524667931688805,0.225394736842105,0.224015962187738,0.532659131402882,0.154060240629008,0.742779836993851,0.2,0.159556978454616,0.169525944209487,225.6875,0.567287830301433,1
"Saccolaimus saccolaimus",0,0.381294964028777,0.181899641577061,0.450549450549451,0.900735294117647,0.017921146953405,1,1,0.775142314990512,0.18283185840708,0.352766284321681,0.60735946194283,0.205643886014663,0.95667325364391,0.2,0.189291911096422,0.168100456830105,266.5625,0.588442851527107,1,0,0.510791366906475,0.0842293906810036,0.37007874015748,0.799212598425197,0.0483870967741935,1,1,0.731499051233397,0.173157894736842,0.266116035750446,0.654902891790269,0.156524951777833,0.92107027151716,0.2,0.159556978454616,0.113021823205143,256.4375,0.568024780522218,1
"Pipistrellus inexspectatus",0,0.165467625899281,0.269713261648746,0.846153846153846,0.808823529411765,0.292114695340502,1,1,0.381404174573055,0.216283185840708,0.278088845315967,0.384816115940614,0.207148927002152,0.656488459229784,0.2,0.189291911096422,0.306889019122306,249.3125,0.595459641628399,1,0,0.190133607399794,0.297491039426523,0.726377952755906,0.578740157480315,0.431003584229391,1,1,0.548387096774194,0.209605263157895,0.14920486300933,0.474374651262539,0.159915446941369,0.511560135441441,0.2,0.159556978454616,0.163162229306212,280.75,0.596516679758265,1
"Hipposideros speoris",0,0.655704008221994,0.199820788530466,0.749084249084249,0.904411764705882,0.00716845878136201,1,1,0.287476280834915,0.154070796460177,0.340686483525004,0.456822098541317,0.20550010720173,0.965865491068903,0.2,0.189291911096422,0.363096354351663,247,0.600458193769858,1,0,0.663926002055498,0.0976702508960574,0.602362204724409,0.948818897637795,0.0806451612903226,1,1,0.280834914611006,0.151447368421053,0.259925367687148,0.532659131402882,0.153229085291014,0.88883985104201,0.2,0.159556978454616,0.270130510585882,234.1875,0.584282178901886,1
"Hipposideros vittatus",0,0.591983556012333,0.0913978494623656,0.846153846153846,0.908088235294118,0.120071684587814,1,1,0.250474383301708,0.17,0.432426356427772,0.384816115940614,0.205435147539668,0.890583613172957,0.2,0.189291911096422,0.393694341238785,238.4375,0.601021194351523,1,0,0.558067831449126,0.116487455197133,0.726377952755906,0.5,0.129032258064516,1,1,0.284629981024668,0.170131578947368,0.250348522855733,0.474374651262539,0.167027998586019,0.84665813643345,0.2,0.159556978454616,0.268623937994218,220.875,0.539324434811419,1
"Nycteris nana",0,0.587358684480987,0.239247311827957,0.957875457875458,0.540441176470588,0.342293906810036,NA,1,0.574952561669829,0.170530973451327,0.310514288566389,0.252344973368504,0.212394747855183,0.589900791530355,NA,0.189291911096422,0.230447597860528,349,0.606024157019265,1,0,0.650565262076053,0.291218637992832,0.950787401574803,0.637795275590551,0.454301075268817,NA,1,0.801707779886148,0.155263157894737,0.153643071367986,0.317299235934557,0.158809855212194,0.489119712351757,NA,0.159556978454616,0.091819929136444,415.214285714286,0.683767918912743,1
"Lasiurus cinereus",0,0.327338129496403,0.904121863799283,0.26007326007326,0.397058823529412,0.516129032258065,1,0.663461538461538,0.793168880455408,0.187345132743363,0.0208989868555788,0.723095047483401,0.298266538167063,0.407528936211787,0.2,0.211269933074444,0.163065951548165,400.25,0.607668941009171,1,0,0.318602261048304,0.824372759856631,0.244094488188976,0.244094488188976,0.330645161290323,1,0.606217616580311,0.64326375711575,0.187105263157895,0.0203019954629704,0.730687121611959,0.241579328365108,0.58687603038151,0.2,0.181535000432638,0.140425698491927,332.9375,0.526411316533659,1
"Taphozous theobaldi",0,0.460431654676259,0.186379928315412,0.952380952380952,0.536764705882353,0.039426523297491,1,1,0.699240986717268,0.178053097345133,0.350063342435959,0.274274631742427,0.212518541725622,0.943008144938903,0.2,0.189291911096422,0.190287286008059,274.5625,0.609328093908717,1,0,0.534943473792395,0.0824372759856631,0.94488188976378,0.984251968503937,0.0564516129032258,1,1,0.661290322580645,0.171973684210526,0.266474492991289,0.343545324476424,0.150985889894731,0.916231143756269,0.2,0.159556978454616,0.135645095255654,275.125,0.658032067941206,1
"Miniopterus pusillus",0,0.286742034943474,0.163978494623656,0.846153846153846,0.860294117647059,0.175627240143369,1,1,0.614800759013283,0.191061946902655,0.361283424247584,0.384816115940614,0.206356566490435,0.842870619285292,0.2,0.189291911096422,0.21898667098008,265.5625,0.618449561565586,1,0,0.379753340184995,0.113799283154122,0.726377952755906,0.901574803149606,0.190860215053763,1,1,0.70303605313093,0.181184210526316,0.252019668357686,0.474374651262539,0.154577104535556,0.768317089791129,0.2,0.159556978454616,0.124428294023212,275.3125,0.626925205928665,1
"Myotis longipes",0,0.295477903391572,0.263440860215054,0.846153846153846,0.702205882352941,0.315412186379928,1,1,0.536053130929791,0.190088495575221,0.286953863012105,0.384816115940614,0.208561102297423,0.626293382731146,0.2,0.189291911096422,0.242510758605312,284.25,0.619842976177892,1,0,0.282631038026721,0.167562724014337,0.726377952755906,0.681102362204724,0.239247311827957,1,1,0.413662239089184,0.191052631578947,0.222092106830012,0.474374651262539,0.158101898038963,0.682907779373581,0.2,0.159556978454616,0.21004385014774,232.625,0.563822953489854,1
"Myotis macrodactylus",0,0.274922918807811,0.368279569892473,0.749084249084249,0.8125,0.232078853046595,1,1,0.524667931688805,0.193274336283186,0.183546960812017,0.456822098541317,0.207042686943871,0.74522750852049,0.2,0.189291911096422,0.247084611873966,283.6875,0.620191690314992,1,0,0.261048304213772,0.352150537634409,0.602362204724409,0.874015748031496,0.196236559139785,1,1,0.444022770398482,0.194868421052632,0.120881971304231,0.532659131402882,0.15533838916452,0.763426463964973,0.2,0.159556978454616,0.196558418453019,255.9375,0.591229515517794,1
"Syconycteris australis",0,0.39825282631038,0.383512544802867,0.957875457875458,0.522058823529412,0.706989247311828,NA,1,0.378557874762808,0.181504424778761,0.172122065173827,0.252344973368504,0.213655597726725,0.1973729465993,NA,0.189291911096422,0.308315340891992,373.571428571429,0.621035253513251,1,0,0.474820143884892,0.50179211469534,0.950787401574803,0.909448818897638,0.708781362007168,NA,1,0.312144212523719,0.174736842105263,0.0773549501520059,0.317299235934557,0.154339558978348,0.27224189221888,NA,0.159556978454616,0.257217200326173,401.071428571429,0.693967721940509,1
"Miniopterus inflatus",0,0.650565262076053,0.367383512544803,0.948717948717949,0.422794117647059,0.244623655913978,1,0.663461538461538,0.689753320683112,0.156371681415929,0.184371017114015,0.308538066272664,0.292208134886166,0.729576299827785,0.2,0.211269933074444,0.194997287727362,337.5625,0.623412419505562,1,0,0.646454265159301,0.300179211469534,0.901574803149606,0.401574803149606,0.220430107526882,1,0.606217616580311,0.415559772296015,0.156315789473684,0.148342634348901,0.388372696259778,0.225665548705534,0.712356717879247,0.2,0.181535000432638,0.209493048120244,280.1875,0.561498822416407,1
"Neoromicia nanus",0,NA,0.0707885304659498,0.846153846153846,0.867647058823529,0.0940860215053763,1,1,0.584440227703985,NA,0.451183821157637,0.384816115940614,0.206238558939875,0.909840045990862,0.2,0.189291911096422,0.227390219144221,231.5,0.637587954950384,1,0,NA,0.0949820788530466,0.726377952755906,0.81496062992126,0.111111111111111,1,1,0.425047438330171,NA,0.260556009300707,0.474374651262539,0.156231583708146,0.859558617940447,0.2,0.159556978454616,0.203507831324631,201.142857142857,0.596068458710213,1
"Hipposideros lankadiva",0,0.675745118191161,0.203405017921147,0.749084249084249,0.963235294117647,0.114695340501792,1,1,0.398481973434535,0.148318584070796,0.339764637392194,0.456822098541317,0.203910885618395,0.896464255157355,0.2,0.189291911096422,0.298825209940783,281.5625,0.638080874156316,1,0,0.687564234326824,0.0931899641577061,0.602362204724409,0.791338582677165,0.0967741935483871,1,1,0.361480075901328,0.148684210526316,0.261591934261355,0.532659131402882,0.156689316804387,0.87552488059465,0.2,0.159556978454616,0.238689384311398,244.3125,0.579088656916978,1
"Glauconycteris argentata",0,0.123329907502569,0.410394265232975,1,0.985294117647059,0.298387096774194,NA,1,0.706831119544592,0.222920353982301,0.159193567885986,0.191339268693479,0.202130682603695,0.650057834720783,NA,0.189291911096422,0.187772185555283,343.571428571429,0.646319500957341,1,0,0.165467625899281,0.338709677419355,0.996062992125984,0.551181102362205,0.310035842293907,NA,1,0.853889943074004,0.215131578947368,0.126103318632966,0.236974308485676,0.1612102134623,0.609557903255788,NA,0.159556978454616,0.0772948951624457,338.714285714286,0.602192454739248,1
"Cardioderma cor",0,0.714285714285714,0.408602150537634,0.846153846153846,0.757352941176471,0.0609318996415771,1,1,0.40607210626186,0.144247787610619,0.160436610552598,0.384816115940614,0.207708013470043,0.928096077824434,0.2,0.189291911096422,0.294891378643564,304.6875,0.649174832257138,1,0,0.683967112024666,0.353942652329749,0.726377952755906,0.858267716535433,0.0546594982078853,1,1,0.338709677419355,0.148947368421053,0.120408978804635,0.474374651262539,0.155536581220193,0.917364744804442,0.2,0.159556978454616,0.247322296063452,277.4375,0.626990576159124,1
"Phyllostomus discolor",0,0.76978417266187,0.879928315412186,0.353479853479854,0.433823529411765,0.32168458781362,1,0.663461538461538,0.781783681214421,0.14,0.0236577639742646,0.609530024513558,0.290558160884019,0.616347933787192,0.2,0.211269933074444,0.166110110383218,426.5,0.650493209806907,1,0,0.784686536485098,0.875448028673835,0.478346456692913,0.417322834645669,0.241039426523297,1,0.606217616580311,0.627134724857685,0.138026315789474,0.0167053782843872,0.652710544402513,0.223248421248725,0.681975573217671,0.2,0.181535000432638,0.145308187575094,395.0625,0.628774453057351,1
"Eptesicus furinalis",0,0.253854059609455,0.646057347670251,0.450549450549451,0.621323529411765,0.477598566308244,1,1,0.783681214421252,0.196637168141593,0.0641619790261317,0.60735946194283,0.209992398664392,0.443229317924272,0.2,0.189291911096422,0.165567022147089,371.5625,0.654133020996302,1,0,0.241007194244604,0.629928315412186,0.37007874015748,0.52755905511811,0.517921146953405,1,1,0.621442125237192,0.199342105263158,0.0455629463218518,0.654902891790269,0.162010438089989,0.419624778921385,0.2,0.159556978454616,0.14590496954576,342.125,0.613492072140372,1
"Rhinolophus capensis",0,0.638232271325797,0.579749103942652,0.846153846153846,0.463235294117647,0.598566308243728,1,1,0.131878557874763,0.162212389380531,0.0773244114854893,0.384816115940614,0.241997728054209,0.293150073520575,0.2,0.189291911096422,0.485012182665791,348.1875,0.657226922707304,1,0,0.450154162384378,0.453405017921147,0.726377952755906,0.452755905511811,0.67921146953405,1,1,0.0759013282732448,0.176447368421053,0.0887763600718028,0.474374651262539,0.192645626478151,0.288642166299972,0.2,0.159556978454616,0.47231828261482,302.5,0.604725729547567,1
"Lasiurus ega",0,0.250256937307297,0.764336917562724,0.450549450549451,0.588235294117647,0.290322580645161,1,1,0.94022770398482,0.196991150442478,0.0423669257805901,0.60735946194283,0.211128389668947,0.660531986575094,0.2,0.189291911096422,0.0925799826904782,381,0.660491110520887,1,0,0.224563206577595,0.681003584229391,0.37007874015748,0.732283464566929,0.242831541218638,1,1,0.877609108159393,0.201315789473684,0.0378203404014958,0.654902891790269,0.157203972002088,0.681537364315503,0.2,0.159556978454616,0.0711849793745125,349.125,0.641046205613678,1
"Artibeus obscurus",1,0.806269270298047,0.697132616487455,0.652014652014652,0.761029411764706,0.853046594982079,NA,0.449519230769231,0.432637571157495,0.136106194690265,0.0563588128527684,0.469042931656241,0.207669327746845,0.101427186600224,NA,0.266214988019499,0.282727245559872,492.714285714286,0.664521335353381,1,1,0.816032887975334,0.603942652329749,0.856299212598425,0.937007874015748,0.849462365591398,NA,0.38860103626943,0.292220113851992,0.134605263157895,0.0497108884447144,0.403718736183378,0.153332966542965,0.159493609081816,NA,0.236480055377693,0.265335778698307,464.928571428571,0.677652306090297,1
"Rhinolophus megaphyllus",0,0.511305241521069,0.792114695340502,0.846153846153846,0.466911764705882,0.623655913978495,1,1,0.129032258064516,0.175575221238938,0.0357483856794701,0.384816115940614,0.241961611243097,0.266952302186206,0.2,0.189291911096422,0.487415773529601,365.625,0.671146714970539,1,0,0.377183967112025,0.770609318996416,0.726377952755906,0.460629921259843,0.560931899641577,1,1,0.103415559772296,0.181315789473684,0.0250435351714473,0.474374651262539,0.1896529641109,0.375238970777331,0.2,0.159556978454616,0.444840059697698,325.25,0.624893577442258,1
"Platyrrhinus helleri",0,0.678314491264132,0.532258064516129,0.353479853479854,0.419117647058824,0.826164874551971,1,0.663461538461538,0.930740037950664,0.14787610619469,0.098750883600646,0.609530024513558,0.292524155072446,0.12004409246023,0.2,0.211269933074444,0.0954784111617862,456.375,0.675442063410389,1,0,0.691675231243577,0.53405017921147,0.478346456692913,0.397637795275591,0.701612903225806,1,0.606217616580311,0.859582542694497,0.148289473684211,0.0685277226912454,0.652710544402513,0.225850783734581,0.276030761426348,0.2,0.181535000432638,0.076142058337728,430.375,0.658640340615521,1
"Natalus tumidirostris",0,0.886433710174717,0.877240143369176,0.562271062271062,0.4375,0.843189964157706,0.36426116838488,0.663461538461538,0.84819734345351,0.124955752212389,0.0241558242485153,0.549126212904335,0.288906104647732,0.107377878122479,0.4,0.211269933074444,0.137534355010905,517.5,0.685319366284074,1,0,0.886947584789311,0.795698924731183,0.494094488188976,0.413385826771654,0.923835125448029,0.36426116838488,0.606217616580311,0.887096774193548,0.124868421052632,0.0227615193713977,0.606938045040307,0.224500323181425,0.112996282434975,0.4,0.181535000432638,0.0666527102678317,514.6875,0.671442188635986,1
"Eptesicus brasiliensis",0,0.228160328879753,0.796594982078853,0.450549450549451,0.617647058823529,0.57168458781362,1,1,0.854838709677419,0.203185840707965,0.0349165084478785,0.60735946194283,0.210114398977483,0.338002272515666,0.2,0.189291911096422,0.13609379830005,411.8125,0.689934389727828,1,0,0.237410071942446,0.719534050179211,0.37007874015748,0.645669291338583,0.46326164874552,1,1,0.797912713472486,0.199868421052632,0.0315535094722651,0.654902891790269,0.158564707916038,0.482443091857065,0.2,0.159556978454616,0.0922858316704302,373.5625,0.654233314479466,1
"Myotis albescens",0,0.195272353545735,0.801971326164875,0.450549450549451,0.573529411764706,0.654121863799283,1,1,0.907969639468691,0.208672566371681,0.0343007051240207,0.60735946194283,0.2113716319117,0.24033409378717,0.2,0.189291911096422,0.108322823552638,425.5625,0.697926755661592,1,0,0.206577595066804,0.729390681003584,0.37007874015748,0.543307086614173,0.593189964157706,1,1,0.961100569259962,0.204736842105263,0.0305272674019824,0.654902891790269,0.161416627732393,0.343646833540094,0.2,0.159556978454616,0.0339884255924263,407.5625,0.675455579532464,1
"Lasiurus intermedius",0,0.309866392600206,0.662186379928315,0.450549450549451,0.636029411764706,0.616487455197133,1,1,0.962998102466793,0.189115044247788,0.0613735714116739,0.60735946194283,0.209778953189414,0.271691678659713,0.2,0.189291911096422,0.0802787292381908,424.125,0.704764649063325,1,0,0.309866392600206,0.589605734767025,0.37007874015748,0.606299212598425,0.53673835125448,1,1,0.868121442125237,0.188421052631579,0.0531406982056119,0.654902891790269,0.159471724343906,0.401994367912328,0.2,0.159556978454616,0.074321583081484,382.5,0.660088734187857,1
"Nyctinomops macrotis",0,0.748201438848921,0.736559139784946,0.450549450549451,0.841911764705882,0.291218637992832,1,1,0.573055028462998,0.141681415929204,0.0490934793212078,0.60735946194283,0.206687879179243,0.65698275735673,0.2,0.189291911096422,0.231197661267396,398.0625,0.705186932543129,1,0,0.721479958890031,0.655913978494624,0.37007874015748,0.736220472440945,0.227598566308244,1,1,0.509487666034156,0.144605263157895,0.0422375159735014,0.654902891790269,0.157168365278721,0.697936756276702,0.2,0.159556978454616,0.173426189253742,355.5625,0.652597422790685,1
"Pipistrellus hesperus",0,0.348406988694759,0.854838709677419,0.450549450549451,0.628676470588235,0.817204301075269,1,1,0.561669829222011,0.185044247787611,0.0262722237456507,0.60735946194283,0.209944308746176,0.125592420613252,0.2,0.189291911096422,0.23411462656566,430.5625,0.707668218725893,1,0,0.419321685508736,0.765232974910394,0.37007874015748,0.622047244094488,0.825268817204301,1,1,0.580645161290323,0.178552631578947,0.0257560871608435,0.654902891790269,0.158986712490445,0.173768631940611,0.2,0.159556978454616,0.154922200163225,423.1875,0.697824327895715,1
"Pteropus neohibernicus",0,0.327338129496403,0.456093189964158,0.987179487179487,0.930147058823529,0.43010752688172,1,1,0.537950664136622,0.187345132743363,0.135791099724854,0.193582334084003,0.205042203857631,0.474306121961871,0.2,0.189291911096422,0.242255170437353,343.8125,0.70860200706024,1,0,0.369989722507708,0.530465949820789,0.982283464566929,0.94488188976378,0.420250896057348,1,1,0.483870967741935,0.181710526315789,0.0689519343174662,0.241817834614271,0.153290344027248,0.521694030473863,0.2,0.159556978454616,0.1792338597513,344.875,0.716467861307311,1
"Corynorhinus townsendii",0,0.415724563206578,0.954301075268817,0.450549450549451,0.613970588235294,0.723118279569892,1,1,0.516129032258065,0.180530973451327,0.0144883357981875,0.60735946194283,0.210248294948038,0.187980568196261,0.2,0.189291911096422,0.248969461376216,433,0.709224123636012,1,0,0.505652620760534,0.92831541218638,0.37007874015748,0.539370078740158,0.682795698924731,1,1,0.510436432637571,0.173421052631579,0.013883068410757,0.654902891790269,0.161627337436451,0.285526894267493,0.2,0.159556978454616,0.172866337167549,424.6875,0.692081122925857,1
"Myotis thysanodes",0,0.293422404933196,0.859318996415771,0.450549450549451,0.533088235294118,0.681003584229391,1,1,0.873814041745731,0.190176991150443,0.0256448293189895,0.60735946194283,0.212520694796123,0.21568390362397,0.2,0.189291911096422,0.126878645026574,443.375,0.711399589145957,1,0,0.321685508735868,0.764336917562724,0.37007874015748,0.598425196850394,0.706989247311828,1,1,0.750474383301708,0.186710526315789,0.0259203785820293,0.654902891790269,0.159649648532634,0.273165762191809,0.2,0.159556978454616,0.107831152220019,416.3125,0.68899874924,1
"Eumops auripendulus",0,0.764131551901336,0.776881720430108,0.450549450549451,0.694852941176471,0.28584229390681,1,1,0.732447817836812,0.140265486725664,0.0387457687936845,0.60735946194283,0.208721771938722,0.667023415032263,0.2,0.189291911096422,0.180075109301915,420.875,0.713088221975123,1,0,0.765159301130524,0.68010752688172,0.37007874015748,0.594488188976378,0.221326164874552,1,1,0.582542694497154,0.140657894736842,0.0382595992961804,0.654902891790269,0.159653983326805,0.711096125598197,0.2,0.159556978454616,0.154078874692783,368.5,0.651712827064726,1
"Lasionycteris noctivagans",0,0.555498458376156,0.913978494623656,0.450549450549451,0.665441176470588,0.689068100358423,1,1,0.444971537001898,0.17283185840708,0.0196794211444237,0.60735946194283,0.20915252498988,0.210620830666396,0.2,0.189291911096422,0.279428368492155,432,0.714938402172521,1,0,0.600205549845838,0.840501792114695,0.37007874015748,0.547244094488189,0.567204301075269,1,1,0.311195445920304,0.167105263157895,0.0189901411140355,0.654902891790269,0.161307498248573,0.370873869784623,0.2,0.159556978454616,0.257611720418363,381.8125,0.654553740450222,1
"Myotis austroriparius",0,0.479445015416238,0.78405017921147,0.450549450549451,0.584558823529412,0.835125448028674,1,1,0.617647058823529,0.177345132743363,0.0378556483631089,0.60735946194283,0.211266268088938,0.113511791752482,0.2,0.189291911096422,0.217876268229618,445,0.718921996944847,1,0,0.447070914696814,0.659498207885305,0.37007874015748,0.535433070866142,0.779569892473118,1,1,0.586337760910816,0.176578947368421,0.0414860433493949,0.654902891790269,0.16167179824946,0.216184308551169,0.2,0.159556978454616,0.1537031541548,403.4375,0.672248573373709,1
"Diaemus youngi",0,0.79393627954779,0.57078853046595,0.450549450549451,0.823529411764706,0.24910394265233,1,1,0.889943074003795,0.137256637168142,0.0797681736364027,0.60735946194283,0.206898897184733,0.720345379736991,0.2,0.189291911096422,0.11949916131593,415.75,0.722231336123003,1,0,0.805755395683453,0.577060931899642,0.37007874015748,0.779527559055118,0.194444444444444,1,1,0.799810246679317,0.135526315789474,0.0562031199568376,0.654902891790269,0.156796579160082,0.764063466766355,0.2,0.159556978454616,0.0922564685809965,389.8125,0.690834664739932,1
"Diphylla ecaudata",0,0.684994861253854,0.550179211469534,0.450549450549451,0.893382352941177,0.289426523297491,1,1,0.911764705882353,0.147079646017699,0.0908289931282612,0.60735946194283,0.20580768489117,0.663922441448314,0.2,0.189291911096422,0.1069285393702,410.5,0.722537138174232,1,0,0.712230215827338,0.549283154121864,0.37007874015748,0.590551181102362,0.170250896057348,1,1,0.845351043643264,0.146184210526316,0.064309078472329,0.654902891790269,0.159803673977087,0.798857026172071,0.2,0.159556978454616,0.0800809055596223,371.1875,0.654718153863707,1
"Antrozous pallidus",0,0.317574511819116,0.905017921146953,0.450549450549451,0.753676470588235,0.683691756272401,1,1,0.669829222011385,0.187964601769911,0.0207795230295242,0.60735946194283,0.207723347729609,0.213779725152445,0.2,0.189291911096422,0.203396733842454,433.6875,0.722542416548443,1,0,0.354573484069887,0.922043010752688,0.37007874015748,0.71259842519685,0.603046594982079,1,1,0.436432637571158,0.182631578947368,0.0142348180442465,0.654902891790269,0.157623624024002,0.33433233120514,0.2,0.159556978454616,0.199124084978797,390.0625,0.674846611591268,1
"Dobsonia anderseni",0,0.401849948612539,0.585125448028674,0.987179487179487,0.507352941176471,0.624551971326165,1,1,0.676470588235294,0.181327433628319,0.0756939945225859,0.193582334084003,0.220929150569055,0.264517894212302,0.2,0.189291911096422,0.200617024637064,401.875,0.722816298069829,1,0,0.345323741007194,0.67921146953405,0.982283464566929,0.511811023622047,0.600358422939068,1,1,0.642314990512334,0.183421052631579,0.0384239480520324,0.241817834614271,0.163323611789989,0.335886521454192,0.2,0.159556978454616,0.14043960879728,394.875,0.720162889022703,1
