"Sp","Betacov.2021","R.Alb.2021","R.Car3.2021","R.Gut1.2021","R.Stock1.2021","P.Alb.2021","P.Car3.2021","P.Gut1.2021","P.Stock1.2021","Rank.2021","PropRank.2021","InSample.2021","Betacov.2020","R.Alb.2020","R.Car3.2020","R.Gut1.2020","R.Stock1.2020","P.Alb.2020","P.Car3.2020","P.Gut1.2020","P.Stock1.2020","Rank.2020","PropRank.2020","InSample.2020"
"Myotis stalkeri",0,0.452209660842754,0.759856630824373,0.762544802867383,0.867172675521822,0.178495575221239,0.0441826425115227,0.163838258526185,0.130439478566138,763.25,0.710445942514083,0,0,0.441932168550874,0.738351254480287,0.646953405017921,0.909867172675522,0.176973684210526,0.0289245323281533,0.30804437890741,0.0576230250987317,733.75,0.684276000181151,0
"Artibeus gnomus",0,0.713257965056526,0.6084229390681,0.663082437275986,0.857685009487666,0.144424778761062,0.0703956795569691,0.233101925866295,0.135315010253042,754.25,0.71061208772207,0,0,0.756423432682426,0.592293906810036,0.568100358422939,0.780834914611006,0.141447368421053,0.0528710436261331,0.370669920250247,0.0981570433543984,713.5,0.674413153131602,0
"Brachyphylla nana",0,0.895169578622816,0.555555555555556,0.711469534050179,0.685009487666034,0.124247787610619,0.0871769387965713,0.195302697392598,0.19615581706471,751.75,0.711801038973646,0,0,0.879753340184995,0.526881720430108,0.730286738351254,0.500948766603416,0.125657894736842,0.0705492116191802,0.258349625075513,0.175361514941148,696.75,0.659467641392443,0
"Glyphonycteris sylvestris",0,0.735868448098664,0.789426523297491,0.35663082437276,0.96584440227704,0.142477876106195,0.0363977185803329,0.569615847595681,0.0790479346213958,753.25,0.711942549511489,0,0,0.701438848920863,0.865591397849462,0.590501792114695,0.94022770398482,0.1475,0.0173276894637088,0.34858084072046,0.0420836344341631,824.625,0.77443993571746,0
"Hipposideros wollastoni",0,0.928571428571429,0.816308243727599,0.844086021505376,0.265654648956357,0.119646017699115,0.0314387279011391,0.106356486404061,0.380291168076562,759.125,0.71365508569019,0,0,0.960945529290853,0.801971326164875,0.775089605734767,0.31404174573055,0.112105263157895,0.0217269708824005,0.220056864921777,0.256572094540888,756.5,0.713012051730261,0
"Noctilio albiventris",0,0.800102774922919,0.875448028673835,0.362007168458781,0.821631878557875,0.136725663716814,0.0243747114826254,0.564377411865182,0.148657794200055,756.375,0.714797462653353,0,0,0.813463514902364,0.919354838709677,0.345878136200717,0.65180265654649,0.135,0.0144961407305647,0.57423681979206,0.138602741227275,722.625,0.682624786589812,0
"Nycticeius cubanus",0,0.517985611510791,0.843189964157706,0.753584229390681,0.746679316888046,0.175221238938053,0.0279016879492437,0.169372833822757,0.176324789246096,768.25,0.715359780486806,0,0,0.560637204522097,0.744623655913978,0.8915770609319,0.78842504743833,0.17,0.0284749742715206,0.132143836937264,0.0960215136048972,800.625,0.746315742201576,0
"Leptonycteris yerbabuenae",0,0.775950668036999,0.564516129032258,0.640681003584229,0.88045540796964,0.139026548672566,0.0815948818512969,0.250059708639051,0.122784908861082,757,0.715400802155782,0,0,0.781603288797533,0.6415770609319,0.551075268817204,0.75426944971537,0.138421052631579,0.0442111082767315,0.388304008092897,0.106034874576605,721.625,0.682131267065502,0
"Myotis ruber",0,0.339157245632066,0.861111111111111,0.793010752688172,0.870967741935484,0.186106194690265,0.0253356593039232,0.142040850888957,0.129147964768972,773.5,0.716061712841708,0,0,0.369989722507708,0.746415770609319,0.840501792114695,0.884250474383302,0.181710526315789,0.0284499804439408,0.165232143002195,0.0687239484758929,765.75,0.710289439903756,0
"Miniopterus manavi",0,0.97070914696814,0.613799283154122,0.494623655913978,0.787476280834915,0.111150442477876,0.0697509225283887,0.430425909826782,0.164765767819297,752.875,0.716652091717789,0,0,0.944501541623844,0.525985663082437,0.438172043010753,0.562618595825427,0.116578947368421,0.0709697433338616,0.507366690158362,0.158981625722,647,0.617819460885615,0
"Plecotus balensis",0,NA,0.702508960573477,0.731182795698925,NA,NA,0.054943892053627,0.1832843333871,NA,800,0.716845878136201,0,0,NA,0.60663082437276,0.675627240143369,NA,NA,0.049353361855623,0.289839994497059,NA,715.5,0.641129032258065,0
"Nyctophilus microtis",0,0.464542651593011,0.75179211469534,0.844982078853047,0.808349146110057,0.17787610619469,0.0458959257672201,0.105277252529933,0.158072160116531,771.5,0.717416497812864,0,0,0.519527235354573,0.733870967741935,0.850358422939068,0.943074003795066,0.172894736842105,0.0298676641757588,0.159155022703833,0.0407379350246042,816.875,0.761707657457661,0
"Phoniscus papuensis",0,0.573484069886948,0.815412186379928,0.738351254480287,0.743833017077799,0.17141592920354,0.0315298871562735,0.179340671638985,0.177210826540607,769,0.71777013195624,0,0,0.612024665981501,0.838709677419355,0.745519713261649,0.786527514231499,0.165657894736842,0.019223984142746,0.242584533881311,0.0966491269234352,798.125,0.745695392723501,0
"Chalinolobus dwyeri",0,0.626927029804728,0.884408602150538,0.805555555555556,0.557874762808349,0.165221238938053,0.0232402891652821,0.133129625943423,0.236343978844723,771,0.718691487579793,0,0,0.607399794450154,0.887992831541219,0.744623655913978,0.43168880455408,0.166184210526316,0.015865097214739,0.242601064500818,0.200300596138882,717,0.667926271614858,0
"Platyrrhinus recifinus",0,0.827852004110997,0.541218637992832,0.617383512544803,0.893738140417457,0.133451327433628,0.0944847260132735,0.270920366820562,0.115018125289316,760.125,0.720048073766522,0,0,0.802672147995889,0.520609318996416,0.707885304659498,0.810246679316888,0.135789473684211,0.0732948517922141,0.272390167724195,0.0897696352694012,751.5,0.710353362742173,0
"Otomops johnstonei",0,NA,0.71326164874552,0.727598566308244,NA,NA,0.0531757530102885,0.184222156051171,NA,804,0.720430107526882,0,0,NA,0.661290322580645,0.75089605734767,NA,NA,0.0412508048407949,0.241561805686076,NA,788,0.706093189964158,0
"Sturnira aratathomasi",0,0.843782117163412,0.727598566308244,0.775985663082437,0.535104364326376,0.130884955752212,0.050430488756337,0.154615840739464,0.243756468048889,765.75,0.720617677720117,0,0,0.867934224049332,0.604838709677419,0.695340501792115,0.462998102466793,0.126973684210526,0.0497077672953999,0.27941648805798,0.190450461142127,695.875,0.657777884496415,0
"Peropteryx kappleri",0,0.883864337101747,0.801075268817204,0.354838709677419,0.844402277039848,0.125575221238938,0.0343131094631585,0.572986060875879,0.139140337566114,760,0.721045148159055,0,0,0.872559095580678,0.707885304659498,0.336917562724014,0.811195445920304,0.126578947368421,0.0335064501495464,0.578929835580157,0.0896290540114132,717.5,0.682139352221124,0
"Artibeus inopinatus",0,0.821171634121274,0.704301075268817,0.742831541218638,0.620493358633776,0.134778761061947,0.0545017329306453,0.177365587831633,0.216180657938142,767,0.722199402310626,0,0,0.798561151079137,0.668458781362007,0.710573476702509,0.432637571157495,0.136052631578947,0.0399433364615064,0.269876164878841,0.200249272993713,693,0.652557745075287,0
"Eptesicus guadeloupensis",0,0.584789311408016,0.78584229390681,0.849462365591398,0.673624288425047,0.17070796460177,0.0369117233809485,0.103413503062726,0.202612802520433,776,0.723429564832818,0,0,0.563206577595067,0.723118279569892,0.870967741935484,0.665085388994307,0.169868421052632,0.0312548548355138,0.145120423158861,0.134421847161009,757,0.705594497023688,0
"Mimon bennettii",0,0.71634121274409,0.866487455197133,0.332437275985663,0.984819734345351,0.144070796460177,0.0248888948443358,0.596532638554906,0.0664591898722333,768.25,0.725021419568059,0,0,0.699383350462487,0.862903225806452,0.450716845878136,0.929791271347249,0.147631578947368,0.0176632605402276,0.491657599546526,0.0474765440644163,781.625,0.735698673373581,0
"Peropteryx macrotis",0,0.935251798561151,0.78494623655914,0.424731182795699,0.759962049335863,0.118672566371681,0.037151217851019,0.482681529057112,0.171176224496335,765.25,0.726222816812963,0,0,0.906988694758479,0.697132616487455,0.457885304659498,0.806451612903226,0.122236842105263,0.0353264145733106,0.485428573196933,0.0903976691505302,755.375,0.717114557202165,0
"Anthops ornatus",0,0.931654676258993,0.918458781362007,0.82078853046595,0.235294117647059,0.119469026548673,0.0193143873272665,0.123510097732181,0.403759682465795,773.875,0.726549026433502,0,0,0.949640287769784,0.961469534050179,0.874551971326165,0.24573055028463,0.115921052631579,0.0106313670882447,0.142410322820391,0.285110215415499,808,0.75784808585769,0
"Cynomops mexicanus",0,0.861767728674203,0.760752688172043,0.707885304659498,0.578747628083491,0.12787610619469,0.0433990937090162,0.19711230790637,0.229634730476326,771.875,0.727288337397309,0,0,0.877697841726619,0.732974910394265,0.78405017921147,0.612903225806452,0.126052631578947,0.0300313481697206,0.211252358930747,0.148016990638118,798.25,0.751906539284701,0
"Myotis nesopolus",0,0.340698869475848,0.85573476702509,0.852150537634409,0.861480075901328,0.186017699115044,0.0262606427576647,0.101624879620689,0.133048335101748,786.375,0.727516062509169,0,0,0.381808838643371,0.789426523297491,0.956093189964158,0.981973434535104,0.181052631578947,0.0230099109786063,0.0880180526531687,0.0208130651626616,838.625,0.777325496610031,0
"Trachops cirrhosus",0,0.803699897225077,0.878136200716846,0.309139784946237,0.943074003795066,0.13646017699115,0.02406684536094,0.631564118699842,0.0923101787909489,775.25,0.733512471670806,0,0,0.809352517985611,0.912186379928315,0.259856630824373,0.724857685009488,0.135263157894737,0.0149871964973207,0.658172000327393,0.115047639477641,714.875,0.676563303436947,0
"Chiroderma doriae",0,0.78365878725591,0.517921146953405,0.733870967741935,0.899430740037951,0.138053097345133,0.101935733521828,0.18291500532819,0.112023318715964,776.875,0.7337204104973,0,0,0.727132579650565,0.451612903225806,0.702508960573477,0.783681214421252,0.144210526315789,0.0893144757202305,0.276020161136285,0.097921842770483,705.375,0.666233914467775,0
"Myotis dominicensis",0,0.379239465570401,0.791218637992832,0.948028673835125,0.82258064516129,0.182920353982301,0.0357814095953819,0.0487175082820493,0.148247735090008,794.25,0.735266855639912,0,0,0.444501541623844,0.747311827956989,0.945340501792115,0.98292220113852,0.176710526315789,0.0283739568963244,0.0956702259121093,0.0203666972750721,839.375,0.780019018127867,0
"Platyrrhinus umbratus",0,0.849948612538541,0.666666666666667,0.685483870967742,0.739089184060721,0.13,0.0610402210350376,0.212174334193759,0.178301052798941,778.75,0.735297083558418,0,0,0.843782117163412,0.612007168458781,0.653225806451613,0.679316888045541,0.130131578947368,0.0483356122780793,0.303952506009745,0.131102223694127,737.25,0.697082995029837,0
"Otomops madagascariensis",0,0.930113052415211,0.64336917562724,0.660394265232975,0.707779886148008,0.119557522123894,0.0644144442910155,0.237669982423856,0.187607079434464,776.5,0.735414094855858,0,0,0.926002055498458,0.539426523297491,0.543010752688172,0.706831119544592,0.119605263157895,0.0672293604568017,0.397046164198665,0.121914958223894,713.5,0.678817612757178,0
"Rhinolophus maendeleo",0,NA,0.690860215053763,0.782258064516129,NA,NA,0.0583976253335193,0.148031021319651,NA,822,0.736559139784946,0,0,NA,0.648745519713262,0.879032258064516,NA,NA,0.0429263465474915,0.140729115350945,NA,852.5,0.763888888888889,0
"Chaerephon gallagheri",0,0.94398766700925,0.6415770609319,0.883512544802867,0.489563567362429,0.117433628318584,0.0644409682161218,0.0754233711758528,0.265981859602354,784.125,0.739660210026611,0,0,0.938848920863309,0.564516129032258,0.868279569892473,0.631878557874763,0.117763157894737,0.0597312082303566,0.146119589112451,0.143319617619733,794.625,0.750880794415701,0
"Lasiurus insularis",0,0.44912641315519,0.843189964157706,0.74910394265233,0.919354838709677,0.17858407079646,0.0279016879492437,0.173929891879413,0.103699915496711,795.75,0.740193789668726,0,0,0.391572456320658,0.744623655913978,0.89247311827957,0.905123339658444,0.180526315789474,0.0284749742715206,0.131861955138469,0.0596342478702945,790.5,0.733448142543162,0
"Myotis auriculus",0,0.352517985611511,0.809139784946237,0.907706093189964,0.891840607210626,0.184867256637168,0.0327894021232673,0.0665548924290825,0.116922386046978,799.75,0.740301117739584,0,0,0.41469681397739,0.779569892473118,0.896057347670251,0.886148007590133,0.179078947368421,0.0241062811148373,0.130632280984032,0.0670117529807151,801.875,0.744118015427723,0
"Chalinolobus tuberculatus",0,0.609969167523124,0.932795698924731,0.834229390681004,0.591081593927894,0.168318584070796,0.0175348230988884,0.113884513067862,0.226327670995109,797.125,0.742018962764188,0,0,0.578108941418294,0.982974910394265,0.769713261648746,0.455407969639469,0.168947368421053,0.00766153083538486,0.226755778597422,0.193080957742361,749.625,0.696551270775193,0
"Eumops bonariensis",0,0.94655704008222,0.781362007168459,0.527777777777778,0.714421252371917,0.117256637168142,0.0381785197268785,0.394515741996203,0.18580208887964,783.75,0.742529519350093,0,0,0.938848920863309,0.698028673835125,0.451612903225806,0.72011385199241,0.117763157894737,0.0351063735557113,0.491556081443496,0.117184718372905,738.875,0.702151087479163,0
"Rhogeessa aeneus",0,0.421377183967112,0.867383512544803,0.89247311827957,0.791271347248577,0.18,0.0247788462334806,0.0717910861294928,0.163465838368317,802,0.743126290510015,0,0,0.426002055498458,0.778673835125448,0.906810035842294,0.908918406072106,0.178157894736842,0.024228936862642,0.123705635260448,0.0578383551712296,813.375,0.755101083134577,0
"Hipposideros dinops",0,0.912641315519013,0.922939068100358,0.816308243727599,0.320683111954459,0.12212389380531,0.0188740203421523,0.126754257416962,0.343061984575271,791.75,0.743142934825357,0,0,0.955806783144913,0.957885304659498,0.844086021505376,0.410815939278937,0.114868421052632,0.010696295896572,0.162211577282789,0.210677193559629,843.5,0.792148512147181,0
"Pteronotus quadridens",0,0.978931140801644,0.807347670250896,0.890681003584229,0.300759013282732,0.109734513274336,0.033028996353759,0.0722234728634647,0.354422334039755,791.125,0.744429706979876,0,0,0.984583761562179,0.706989247311828,0.936379928315412,0.373814041745731,0.105921052631579,0.0335472271983932,0.105237666453826,0.230562589942971,796.5,0.750441744733787,0
"Nycteris vinsoni",0,0.954779033915725,0.763440860215054,0.810931899641577,0.450664136622391,0.115486725663717,0.042702081913169,0.131422844749853,0.277047807279703,790.25,0.744953982598687,0,0,0.97584789311408,0.683691756272401,0.739247311827957,0.640417457305503,0.107763157894737,0.0375042071515276,0.248375887922568,0.140515618408192,803.125,0.759801104629985,0
"Phyllostomus elongatus",0,0.773895169578623,0.96594982078853,0.515232974910394,0.726755218216319,0.139557522123894,0.0126111222417885,0.408351005206247,0.182271444281252,793,0.745458295873467,0,0,0.766700924974306,0.979390681003584,0.473118279569892,0.545540796963947,0.140526315789474,0.00822360251936037,0.472614853132551,0.163502963989266,735.5,0.691187670627933,0
"Kerivoula muscina",0,0.431654676258993,0.852150537634409,0.921146953405018,0.780834914611006,0.179380530973451,0.0266041075540392,0.0622780122869521,0.166287973626292,805.5,0.746446770477356,0,0,0.465570400822199,0.863799283154122,0.881720430107527,0.901328273244782,0.175263157894737,0.0173704239346096,0.138268984373194,0.0618256064878383,837.75,0.778104596832157,0
"Choeronycteris mexicana",0,0.822199383350462,0.636200716845878,0.693548387096774,0.837760910815939,0.134336283185841,0.0651292617711486,0.208535325777441,0.141975512894646,791.75,0.747427349527264,0,0,0.817060637204522,0.690860215053763,0.647849462365591,0.748576850094877,0.134210526315789,0.0368069695848574,0.30758962686269,0.10966471232918,769.5,0.726086791179688,0
"Anoura latidens",0,0.705549845837616,0.782258064516129,0.668458781362007,0.841555977229602,0.145398230088496,0.0381597222313236,0.228075819265649,0.140114673089053,798.125,0.749455667236338,0,0,0.707605344295992,0.866487455197133,0.775985663082437,0.789373814041746,0.146578947368421,0.0172605572136277,0.217764368052171,0.0951460649599743,838.375,0.784863069154327,0
"Cynomops paranus",0,0.767728674203494,0.895161290322581,0.592293906810036,0.744781783681214,0.140088495575221,0.0216919902629113,0.306001001787757,0.177166089037216,798,0.749991413754331,0,0,0.745118191161357,0.818996415770609,0.586021505376344,0.751423149905123,0.142368421052632,0.0207506965912637,0.353257601961119,0.107304811275447,771.25,0.725389815553358,0
"Eptesicus innoxius",0,0.47584789311408,0.981182795698925,0.981182795698925,0.564516129032258,0.177433628318584,0.00893783691555588,0.026783927094264,0.232971594624763,812,0.750682403386047,0,0,0.362281603288798,0.941756272401434,0.986559139784946,0.66888045540797,0.182368421052632,0.0122247834482548,0.0552341785080232,0.133619674524875,802.375,0.739869367720787,0
"Histiotus laephotis",0,0.453751284686536,0.985663082437276,0.959677419354839,0.607210626185958,0.178407079646018,0.00813713343367461,0.0422273957981112,0.220844518425447,813.125,0.751575603166152,0,0,0.439362795477903,0.92741935483871,0.969534050179211,0.435483870967742,0.177105263157895,0.0139884408054587,0.0734974244010301,0.199327548308803,750.875,0.692950017865892,0
"Choeroniscus godmani",0,0.731757451181912,0.594982078853047,0.770609318996416,0.912713472485769,0.142743362831858,0.0730303230331141,0.155625470177053,0.106840646742616,799.5,0.752515580379286,0,0,0.73792394655704,0.757168458781362,0.741935483870968,0.83111954459203,0.143157894736842,0.0271718362964487,0.244304452383123,0.0843827109794063,816.75,0.76703685845035,0
"Mormopterus minutus",0,0.948612538540596,0.838709677419355,0.781362007168459,0.444022770398482,0.116814159292035,0.0282187229605004,0.150530128838878,0.280002590996655,799.75,0.753176748381723,0,0,0.946043165467626,0.756272401433692,0.925627240143369,0.425996204933586,0.116315789473684,0.0272907371126333,0.11041686697971,0.201846580638511,811.625,0.763484752994568,0
"Histiotus alienus",0,0.603802672147996,0.925627240143369,0.896953405017921,0.587286527514231,0.168849557522124,0.0181167668257444,0.0702179469875767,0.227196682969965,810.125,0.753417461205879,0,0,0.55344295991778,0.78494623655914,0.92741935483871,0.523719165085389,0.170657894736842,0.0234854809928009,0.109658372921295,0.169730630914103,750.375,0.697381929100255,0
"Hylonycteris underwoodi",0,0.907502569373073,0.496415770609319,0.669354838709677,0.944022770398482,0.123185840707965,0.112192797151393,0.228054780654358,0.0917043457380755,794.75,0.754323987272638,0,0,0.904419321685509,0.584229390681004,0.549283154121864,0.846299810246679,0.122368421052632,0.0538372997089579,0.389746010564683,0.0792427983854129,759.25,0.721057919183764,0
"Stenoderma rufum",0,0.851490236382323,0.509856630824373,0.833333333333333,0.824478178368121,0.129646017699115,0.104755883598407,0.114967500318823,0.146833130104761,799.125,0.754789594727038,0,0,0.829907502569373,0.458781362007168,0.765232974910394,0.616698292220114,0.132105263157895,0.0879406864425087,0.228926567261066,0.147379177939163,705.875,0.667655032926762,0
"Ardops nichollsi",0,0.855087358684481,0.521505376344086,0.846774193548387,0.803605313092979,0.129469026548673,0.100527506013943,0.103933762060014,0.158561653674119,801.5,0.756743060417483,0,0,0.857142857142857,0.5,0.703405017921147,0.719165085388994,0.128552631578947,0.0778035232014718,0.276014551620488,0.117220366784241,733.75,0.69492824011325,0
"Taphozous achates",0,0.977389516957862,0.616487455197133,0.768817204301075,0.667931688804554,0.110176991150442,0.069431104772145,0.157852088476295,0.204237118375249,800.25,0.757656466315156,0,0,0.967112024665981,0.575268817204301,0.734767025089606,0.633776091081594,0.110789473684211,0.0564742406277898,0.254425925108726,0.142662007508652,767.75,0.727730989510371,0
"Myotis martiniquensis",0,0.487667009249743,0.814516129032258,0.926523297491039,0.806451612903226,0.176902654867257,0.0315304977291896,0.060484263025569,0.158172561918741,816.875,0.758789512169067,0,0,0.479445015416238,0.796594982078853,0.943548387096774,0.954459203036053,0.174605263157895,0.0227139472939853,0.0966643953964802,0.0368580294100574,853.625,0.79351189690698,0
"Eptesicus andinus",0,0.291880781089414,0.942652329749104,0.888888888888889,0.913662239089184,0.190353982300885,0.0162103062865135,0.0726934165304049,0.106488756517429,822.75,0.759271059704148,0,0,0.257965056526208,0.888888888888889,0.89336917562724,0.964895635673624,0.195394736842105,0.0158213268826025,0.131622471543688,0.0320596465987517,814.25,0.75127968917899,0
"Carollia castanea",0,0.739979445015416,0.600358422939068,0.863799283154122,0.833017077798861,0.142212389380531,0.0721448799474823,0.0870756954886094,0.142372125437528,808,0.759288557226867,0,0,0.724049331963001,0.593189964157706,0.793906810035842,0.743833017077799,0.144473684210526,0.0528165052593519,0.200764264817294,0.110455077457532,759.125,0.713744780808587,0
"Artibeus watsoni",0,0.739979445015416,0.580645161290323,0.904121863799283,0.815939278937381,0.142212389380531,0.0770635730792666,0.0675360655125078,0.153457176036938,809.25,0.760171437260601,0,0,0.768242548818088,0.565412186379928,0.743727598566308,0.794117647058823,0.140131578947368,0.059507796895491,0.24292867854263,0.0936519766908837,761.375,0.717874995205787,0
"Myotis simus",0,0.289825282631038,0.970430107526882,0.783154121863799,1,0.19070796460177,0.0118006059048069,0.147932366911386,0.0420408594516557,823.25,0.76085237800543,0,0,0.297019527235355,0.921146953405018,0.82078853046595,1,0.189342105263158,0.0143298328756034,0.178645226779173,-0.00826049969952611,821.75,0.759738752776581,0
"Myotis aelleni",0,0.428057553956835,0.991039426523297,0.997311827956989,0.629981024667932,0.179557522123894,0.00702169348545473,0.0164876363385296,0.214215556460146,824.875,0.761597458276263,0,0,0.435251798561151,0.954301075268817,1,0.518975332068311,0.1775,0.0113522999185114,0.0339572438904584,0.171200865632437,787.875,0.72713205147457,0
"Lasiurus pfeifferi",0,0.522610483042138,0.843189964157706,0.752688172043011,0.933586337760911,0.175044247787611,0.0279016879492437,0.170314806194366,0.0948042251118855,818.375,0.763018739250941,0,0,0.462487153134635,0.744623655913978,0.889784946236559,0.9146110056926,0.175526315789474,0.0284749742715206,0.132332540198581,0.054048152053281,809.5,0.752876690244443,0
"Chiroderma improvisum",0,0.923946557040082,0.495519713261649,0.837813620071685,0.800759013282732,0.120176991150442,0.11267074054407,0.111131696001812,0.160870133602368,807.75,0.764509725914037,0,0,0.932682425488181,0.491039426523298,0.777777777777778,0.547438330170778,0.118815789473684,0.0795771941648611,0.21738584682008,0.163221732287677,725.125,0.687234489990009,0
"Platyrrhinus dorsalis",0,0.79136690647482,0.687275985663082,0.771505376344086,0.81404174573055,0.137433628318584,0.0595847116306726,0.155578037849147,0.154115786455587,814,0.766047503553135,0,0,0.779547790339157,0.6084229390681,0.711469534050179,0.636622390891841,0.138552631578947,0.048980191517431,0.269461778406593,0.141990232447137,725.625,0.684015663587319,0
"Emballonura atrata",0,0.987667009249743,0.594086021505376,0.620967741935484,0.863377609108159,0.107610619469027,0.0731464761829474,0.269100954394615,0.131692252515723,806.75,0.766524595449691,0,0,0.965570400822199,0.53584229390681,0.596774193548387,0.512333965844402,0.110921052631579,0.0678908383764583,0.340160873108679,0.172716349474886,685.875,0.65263021353045,0
"Lasiurus minor",0,0.42497430626927,0.828853046594982,0.89426523297491,0.918406072106262,0.179734513274336,0.0295029422351534,0.0705671621415104,0.103756314914249,826.125,0.766624664486356,0,0,0.418293936279548,0.726702508960573,0.931003584229391,0.986717267552182,0.178684210526316,0.0308475576762719,0.107092657406479,0.00934446686711982,824.25,0.765679324255424,0
"Emballonura semicaudata",0,0.998972250770812,0.96326164874552,0.575268817204301,0.529411764705882,0.0989380530973451,0.012684786262742,0.335496076942762,0.244674641562603,811.75,0.766728620356629,0,0,1,0.978494623655914,0.718637992831541,0.699240986717268,0.0986842105263158,0.00839043910181102,0.26694569027115,0.125118253888149,901,0.849093400801181,0
"Myotis peninsularis",0,0.562178828365879,0.790322580645161,0.977598566308244,0.740986717267552,0.172035398230089,0.0358465897476609,0.0295968028493765,0.177939442344467,825.25,0.767771673146709,0,0,0.612024665981501,0.774193548387097,0.988351254480287,0.702087286527514,0.165657894736842,0.0246659291300172,0.0535751556972275,0.124638938607171,825.625,0.7691641888441,0
"Eptesicus chiriquinus",0,0.311921891058582,0.953405017921147,0.902329749103943,0.90607210626186,0.188761061946903,0.0146989601614509,0.067838485915777,0.10964030692921,832.375,0.768432191086383,0,0,0.286742034943474,0.926523297491039,0.92831541218638,0.959203036053131,0.190789473684211,0.0140344590246177,0.109273394265603,0.0346976737849455,840,0.775195945168506,0
"Hipposideros demissus",0,0.899280575539568,0.945340501792115,0.916666666666667,0.313092979127135,0.123982300884956,0.0156093808803575,0.0629910832659892,0.347527835208305,820.75,0.768595180781371,0,0,0.928571428571429,0.989247311827957,0.940860215053763,0.22865275142315,0.119342105263158,0.00671262971892526,0.101238381117633,0.294745194786183,824.625,0.771832926719075,0
"Platyrrhinus aurarius",0,0.721993833504625,0.777777777777778,0.901433691756272,0.675521821631879,0.143628318584071,0.0386626590976304,0.0683612183574966,0.201823953818592,822.125,0.769181781167638,0,0,0.718396711202467,0.666666666666667,0.810931899641577,0.618595825426945,0.144868421052632,0.0404128200269524,0.185844178130836,0.146478907888994,750,0.703647775734414,0
"Emballonura furax",0,0.980472764645427,0.835125448028674,0.71505376344086,0.547438330170778,0.109469026548673,0.0289281651623226,0.19318684865267,0.239569056102243,815.25,0.769522576571435,0,0,0.987667009249743,0.853046594982079,0.760752688172043,0.614800759013283,0.104868421052632,0.0184131028599253,0.231698077478082,0.147659715768709,852.5,0.804066762854287,0
"Mormoops blainvillei",0,0.965056526207605,0.805555555555556,0.754480286738351,0.555977229601518,0.11353982300885,0.0338276459893405,0.168691303550796,0.236931873831029,816.5,0.770267399525758,0,0,0.978931140801644,0.689964157706093,0.839605734767025,0.590132827324478,0.107368421052632,0.0368354843332251,0.165756949043091,0.152976490184678,820.375,0.77465846514981,0
"Centronycteris maximiliani",0,0.936793422404933,0.818996415770609,0.543010752688172,0.782732447817837,0.118230088495575,0.0309006231587356,0.373494189134993,0.165952037436419,814.125,0.770383259670388,0,0,0.920863309352518,0.75179211469534,0.753584229390681,0.817836812144213,0.120394736842105,0.0277282536610523,0.238395853101666,0.087875431268011,859.5,0.811019116395688,0
"Promops nasutus",0,0.790339157245632,0.897849462365591,0.792114695340502,0.610056925996205,0.137610619469027,0.0213898055313435,0.142062385413116,0.220238442966858,824.5,0.772590060236983,0,0,0.748201438848921,0.806451612903226,0.728494623655914,0.581593927893738,0.141973684210526,0.021267953560098,0.259101494064419,0.15436005779198,763.5,0.71618540082545,0
"Rhinophylla pumilio",0,0.682425488180884,0.700716845878136,0.765232974910394,0.947817836812144,0.147345132743363,0.055575159544891,0.158772861106165,0.0904081146935031,824.75,0.77404828644539,0,0,0.678314491264132,0.64426523297491,0.772401433691756,0.870967741935484,0.149473684210526,0.0439157153782678,0.222920159197486,0.0732335415195284,789.75,0.74148722496657,0
"Macrophyllum macrophyllum",0,0.786742034943474,0.817204301075269,0.586917562724014,0.9146110056926,0.13787610619469,0.0313212316969748,0.313096135165813,0.105203263061168,824.125,0.776368726108839,0,0,0.821171634121274,0.74820788530466,0.558243727598566,0.94876660341556,0.133552631578947,0.0283625970152504,0.377504410536945,0.0385079828263749,814.25,0.769097462610015,0
"Ametrida centurio",0,0.673689619732785,0.577956989247312,0.915770609318996,0.939278937381404,0.14858407079646,0.0774661765786433,0.0630493033879767,0.0927246916878286,828.125,0.776674038920124,0,0,0.656731757451182,0.594982078853047,0.870071684587814,0.885199240986717,0.153815789473684,0.0525175470258822,0.145429064460157,0.0677568051520989,801.75,0.75174619046969,0
"Thyroptera tricolor",0,0.823227132579651,0.82258064516129,0.627240143369176,0.834914611005693,0.134247787610619,0.0303935730921281,0.259213084014835,0.142067275043546,824.75,0.776990633028952,0,0,0.786742034943474,0.75,0.737455197132617,0.842504743833017,0.137894736842105,0.0277864906227127,0.25065850288454,0.0808971185559401,828.375,0.779175493977277,0
"Tadarida kuboriensis",0,0.921891058581706,0.824372759856631,0.8584229390681,0.507590132827324,0.120442477876106,0.03015475395366,0.0929809443825349,0.252104223074029,827.5,0.77806922258344,0,0,0.956834532374101,0.826164874551971,0.788530465949821,0.678368121442125,0.114736842105263,0.0202380684997577,0.204448543167266,0.131710420898857,862,0.812474498579504,0
"Anoura cultrata",0,0.697841726618705,0.85752688172043,0.848566308243728,0.713472485768501,0.146194690265487,0.025772057517546,0.103774312826952,0.186278529751934,833.75,0.779351850587841,0,0,0.664953751284687,0.939068100358423,0.800179211469534,0.57685009487666,0.151315789473684,0.0124310782772009,0.193229933994374,0.156274368008563,799,0.745262789497326,0
