"Sp","Betacov.2021","R.Alb.2021","R.Dal1.2021","R.Far1.2021","R.Po2.2021","R.Po3.2021","Rank.2021","PropRank.2021","InSample.2021","Betacov.2020","R.Alb.2020","R.Dal1.2020","R.Far1.2020","R.Po2.2020","R.Po3.2020","Rank.2020","PropRank.2020","InSample.2020"
"Genetta genetta",0,0.244876072449952,0.228395061728395,0.847527472527473,1,1,528.5,0.664159721341164,1,0,0.229504289799809,0.176760563380282,0.890140845070423,1,1,507.1,0.659281139650103,1
"Nycteris nana",0,0.130123927550048,0.742112482853224,0.788461538461538,NA,1,554.875,0.665174487216202,1,0,0.150857959961868,0.733802816901408,0.63943661971831,NA,1,537.5,0.631024349145397,1
"Artibeus toltecus",0,0.180886558627264,0.42798353909465,0.717032967032967,1,1,484.9,0.665180612950976,1,0,0.184699714013346,0.35,0.687323943661972,1,1,465.3,0.644404731535064,1
"Proteles cristata",0,0.290276453765491,0.228395061728395,0.807692307692308,1,1,560.8,0.665272764637239,1,0,0.291825548141087,0.176760563380282,0.88169014084507,1,1,558.2,0.670055250473288,1
"Mystacina tuberculata",0,0.236892278360343,0.526063100137174,0.565934065934066,1,1,524.2,0.665777888886317,1,0,0.242373689227836,0.452112676056338,0.708450704225352,1,1,531.2,0.680587413901905,1
"Hipposideros speoris",0,0.152526215443279,0.42798353909465,0.754120879120879,1,1,466.5,0.666926126731762,1,0,0.155147759771211,0.35,0.550704225352113,1,1,421.1,0.611170397024665,1
"Hipposideros vittatus",0,0.138703527168732,0.526063100137174,0.682692307692308,1,1,458.8,0.669491786999643,1,0,0.133579599618684,0.452112676056338,0.697183098591549,1,1,438.3,0.656575074853314,1
"Miniopterus australis",0,0.142874165872259,0.526063100137174,0.68543956043956,1,1,462.7,0.670875365289799,1,0,0.147283126787417,0.452112676056338,0.870422535211268,1,1,474.4,0.693963667611004,1
"Mimon crenulatum",0,0.174451858913251,0.42798353909465,0.760989010989011,1,1,485.9,0.672684881799382,1,0,0.169208770257388,0.35,0.767605633802817,1,1,463.7,0.657362880812041,1
"Marmota flaviventris",0,0.881673021925643,0.495884773662551,0.376373626373626,1,0.609668755595345,989.7,0.672720035511433,1,0,0.849022878932317,0.485211267605634,0.394366197183099,1,0.586715867158672,955.6,0.663063242175944,1
"Sylvilagus floridanus",0,0.676835081029552,0.758573388203018,0.320054945054945,1,0.609668755595345,847.9,0.673026433976572,1,0,0.74904671115348,0.750704225352113,0.36056338028169,1,0.586715867158672,904.6,0.689406036789191,1
"Rhynchonycteris naso",0,0.208770257387989,0.636488340192044,0.850274725274725,NA,1,629.375,0.673883330713689,1,0,0.2017397521449,0.614084507042253,0.638028169014085,NA,1,569.375,0.613463107050309,1
"Redunca fulvorufula",0,0.323760724499523,0.742112482853224,0.631868131868132,NA,1,729.5,0.67443533480522,1,0,0.349261201143947,0.733802816901408,0.712676056338028,NA,1,758.625,0.698935018595846,1
"Metachirus nudicaudatus",0,NA,0.61042524005487,0.483516483516484,1,0.609668755595345,352.625,0.675902619791674,1,0,NA,0.588732394366197,0.352112676056338,1,0.586715867158672,314.75,0.631890234395302,1
"Atilax paludinosus",0,0.254528122020972,0.228395061728395,0.896978021978022,1,1,543.8,0.675980241145478,1,0,0.270734032411821,0.176760563380282,0.643661971830986,1,1,506.7,0.618231313524618,1
"Hipposideros lankadiva",0,0.156339370829361,0.42798353909465,0.802197802197802,1,1,476.7,0.677304142424363,1,0,0.159675881792183,0.35,0.745070422535211,1,1,452.5,0.650949260865479,1
"Mandrillus leucophaeus",0,0.678741658722593,0.939643347050754,0.486263736263736,NA,0.609668755595345,1056.875,0.678579374408107,1,0,0.720924690181125,0.936619718309859,0.366197183098592,NA,0.586715867158672,1067,0.652614364687062,1
"Miniopterus natalensis",0,0.151096282173499,0.526063100137174,0.71978021978022,1,1,474.6,0.679387920418179,1,0,0.129170638703527,0.452112676056338,0.563380281690141,1,1,415.6,0.628932719290001,1
"Lemur catta",0,0.904313632030505,0.487654320987654,0.395604395604396,1,0.609668755595345,1010.3,0.67944822084358,1,0,0.904551954242135,0.416197183098592,0.346478873239437,1,0.586715867158672,985.6,0.650788775547767,1
"Miniopterus pusillus",0,0.0569590085795996,0.526063100137174,0.81456043956044,1,1,409.4,0.679516509655443,1,0,0.0644661582459485,0.452112676056338,0.526760563380282,1,1,356.1,0.608667879536514,1
"Chrysocyon brachyurus",0,0.401930409914204,0.228395061728395,0.773351648351648,1,1,649.5,0.680735423998849,1,0,0.419804575786463,0.176760563380282,0.735211267605634,1,1,644.8,0.666355281354476,1
"Vulpes lagopus",0,0.480815061963775,0.228395061728395,0.708791208791209,1,1,706.3,0.683600266496676,1,0,0.491658722592946,0.176760563380282,0.798591549295775,1,1,714.1,0.6934021670538,1
"Miniopterus magnater",0,0.0338417540514776,0.526063100137174,0.862637362637363,1,1,397,0.684508443365203,1,0,0.0411105815061964,0.452112676056338,0.68169014084507,1,1,358.5,0.634982679681521,1
"Mesophylla macconnelli",0,0.160986653956149,0.526063100137174,0.752747252747253,1,1,487.7,0.687959401368115,1,0,0.160867492850334,0.452112676056338,0.552112676056338,1,1,440.6,0.633018568992602,1
"Lonchorhina aurita",0,0.170162059103908,0.526063100137174,0.756868131868132,1,1,496,0.690618658221843,1,0,0.174928503336511,0.452112676056338,0.773239436619718,1,1,483.8,0.680056123202513,1
"Pseudois nayaur",0,0.309342230695901,0.812071330589849,0.645604395604396,NA,1,729.625,0.691754489222536,1,0,0.296234509056244,0.805633802816901,0.730985915492958,NA,1,719,0.708213556841526,1
"Galago senegalensis",0,0.388584366062917,0.636488340192044,0.745879120879121,NA,1,799,0.69273795678352,1,0,0.485581506196378,0.614084507042253,0.807042253521127,NA,1,897.125,0.726677066689939,1
"Natalus stramineus",0,0.243088655862726,0.42798353909465,0.800824175824176,1,1,549.3,0.694379274156311,1,0,0.253574833174452,0.35,0.608450704225352,1,1,511.9,0.642405107479961,1
"Vandeleuria oleracea",0,0.24904671115348,0.42798353909465,0.803571428571429,1,1,554.7,0.696120335763912,1,0,0.236296472831268,0.35,0.784507042253521,1,1,522.4,0.674160703016958,1
"Lycalopex gymnocercus",0,0.400857959961868,0.812071330589849,0.581043956043956,NA,1,813.875,0.698493311648918,1,0,0.437082936129647,0.805633802816901,0.709859154929578,NA,1,863,0.738143973469032,1
"Neotoma floridana",0,0.67397521448999,0.228395061728395,0.592032967032967,1,1,851.4,0.698880648650271,1,0,0.62476167778837,0.176760563380282,0.783098591549296,1,1,823.6,0.716924166543589,1
"Pteropus capistratus",0,0.102359389895138,0.886831275720165,0.516483516483517,1,1,456.7,0.701134836419764,1,0,0.111653956148713,0.879577464788732,0.633802816901408,1,1,471.6,0.725006847567771,1
"Lichonycteris obscura",0,0.1930409914204,0.526063100137174,0.791208791208791,1,1,520.2,0.702062576553273,1,0,0.208770257387989,0.452112676056338,0.677464788732394,1,1,498.6,0.667669544435344,1
"Cardioderma cor",0,0.170162059103908,0.526063100137174,0.820054945054945,1,1,505.2,0.703256020859206,1,0,0.166348903717827,0.452112676056338,0.750704225352113,1,1,473.4,0.673833161025255,1
"Mus spretus",0,0.28932316491897,0.99039780521262,0.534340659340659,NA,1,720.875,0.703515407368062,1,0,0.265848427073403,0.990140845070423,0.507042253521127,NA,1,680.125,0.690757881416238,1
"Rusa unicolor",0,0.200071496663489,0.83196159122085,0.785714285714286,NA,1,644.125,0.704436843399656,1,0,0.179099142040038,0.826056338028169,0.819718309859155,NA,1,615.5,0.70621844748184,1
"Arvicola amphibius",0,0.285748331744519,0.42798353909465,0.821428571428571,1,1,588.1,0.707032088453548,1,0,0.26930409914204,0.35,0.854929577464789,1,1,560.1,0.694846735321366,1
"Dobsonia anderseni",0,0.0954480457578646,0.886831275720165,0.574175824175824,1,1,459.3,0.711291029130771,1,0,0.0843660629170639,0.879577464788732,0.508450704225352,1,1,430.9,0.69447884638623,1
"Reithrodontomys megalotis",0,0.540753098188751,0.42798353909465,0.590659340659341,1,1,768.5,0.711879195588548,1,0,0.551835081029552,0.35,0.542253521126761,1,1,752.8,0.688817720431263,1
"Ondatra zibethicus",0,0.305409914204004,0.42798353909465,0.826923076923077,1,1,605.4,0.712063306044346,1,0,0.276811248808389,0.35,0.836619718309859,1,1,563.8,0.69268619342365,1
"Pteropus admiralitatum",0,0.0843660629170639,0.886831275720165,0.596153846153846,1,1,453.2,0.713470236958215,1,0,0.092230695900858,0.879577464788732,0.623943661971831,1,1,453.9,0.719150364532284,1
"Anoura caudifer",0,0.16408484270734,0.526063100137174,0.880494505494505,1,1,508.9,0.714128489667804,1,0,0.160390848427073,0.452112676056338,0.876056338028169,1,1,486.2,0.697711972502316,1
"Madromys blanfordi",0,0.331029551954242,0.42798353909465,0.813186813186813,1,1,624.9,0.714439980847141,1,0,0.32769304099142,0.35,0.684507042253521,1,1,584.9,0.672440016648988,1
"Apodemus argenteus",0,0.378217349857007,0.42798353909465,0.777472527472527,1,1,659.3,0.716734683284837,1,0,0.323879885605338,0.35,0.843661971830986,1,1,604.3,0.703508371487265,1
"Meriones libycus",0,0.398117254528122,0.853909465020576,0.618131868131868,NA,1,825.375,0.717539646920142,1,0,0.37571496663489,0.848591549295775,0.694366197183099,NA,1,803.5,0.729668178278441,1
"Phacochoerus africanus",0,0.262869399428027,0.99519890260631,0.619505494505495,NA,1,709.5,0.719393449134958,1,0,0.280505243088656,0.995070422535211,0.976056338028169,NA,1,779.625,0.812908000913009,1
"Apodemus chevrieri",0,0.270972354623451,0.526063100137174,0.817307692307692,1,1,589.4,0.722868629413663,1,0,0.251549094375596,0.452112676056338,0.62112676056338,1,1,526.5,0.664957706199063,1
"Pteropus neohibernicus",0,0.0794804575786463,0.886831275720165,0.659340659340659,1,1,458.3,0.725130478527894,1,0,0.0900857959961869,0.879577464788732,0.661971830985915,1,1,457.5,0.726327018354167,1
"Cynictis penicillata",0,0.483674928503336,0.228395061728395,0.93956043956044,1,1,742.3,0.730326085958434,1,0,0.48963298379409,0.176760563380282,0.743661971830986,1,1,704.6,0.682011103801071,1
"Cercopithecus pogonias",0,0.402883698760724,0.636488340192044,0.883241758241758,NA,1,839,0.730653449298632,1,0,0.476882745471878,0.614084507042253,0.680281690140845,NA,1,865.5,0.692812235663744,1
"Suricata suricatta",0,0.556839847473785,0.228395061728395,0.868131868131868,1,1,793.3,0.73067335546681,1,0,0.55838894184938,0.176760563380282,0.732394366197183,1,1,760.7,0.693508774285369,1
"Ourebia ourebi",0,0.253098188751192,0.742112482853224,0.934065934065934,NA,1,710.375,0.732319151417587,1,0,0.261916110581506,0.733802816901408,0.966197183098592,NA,1,712,0.740479027645377,1
"Funisciurus anerythrus",0,0.456982840800763,0.853909465020576,0.623626373626374,NA,1,888.125,0.733629669861928,1,0,0.506911344137274,0.848591549295775,0.838028169014085,NA,1,966.625,0.798382765611783,1
"Tragelaphus eurycerus",0,0.268946615824595,0.877914951989026,0.789835164835165,NA,1,725.5,0.734174183162196,1,0,0.303503336510963,0.873239436619718,0.691549295774648,NA,1,731.625,0.717073017226332,1
"Mus setulosus",0,0.274428026692088,0.974622770919067,0.693681318681319,NA,1,731.375,0.735683029073118,1,0,0.267040038131554,0.973239436619718,0.666197183098592,NA,1,706.625,0.726619164462466,1
"Cricetus cricetus",0,0.353551000953289,0.965020576131687,0.626373626373626,NA,1,800.375,0.736236300864651,1,0,0.321377502383222,0.962676056338028,0.853521126760563,NA,1,795,0.784393671370453,1
"Myodes rufocanus",0,0.375953288846521,0.853909465020576,0.715659340659341,NA,1,819.875,0.736380523631609,1,0,0.340681601525262,0.848591549295775,0.852112676056338,NA,1,794.75,0.760346456719344,1
"Taphozous theobaldi",0,0.078884652049571,0.694101508916324,0.923076923076923,1,1,468.1,0.739212616808564,1,0,0.0799571020019066,0.680281690140845,0.726760563380282,1,1,429.9,0.697399871104607,1
"Crocidura attenuata",0,0.227240228789323,0.526063100137174,0.946428571428571,1,1,571.5,0.739946380071014,1,0,0.22032888465205,0.452112676056338,0.746478873239437,1,1,518.1,0.683784086789565,1
"Gazella subgutturosa",0,0.319947569113441,0.742112482853224,0.899725274725275,NA,1,774.25,0.740446331672985,1,0,0.317445185891325,0.733802816901408,0.967605633802817,NA,1,770.5,0.754713409148888,1
"Mustela putorius",0,0.261558627264061,0.526063100137174,0.916208791208791,1,1,595.9,0.740766103722005,1,0,0.248927550047664,0.452112676056338,0.663380281690141,1,1,530.3,0.672884101558829,1
"Mus spicilegus",0,0.280981887511916,0.978052126200274,0.710164835164835,NA,1,741.875,0.742299712219256,1,0,0.257745471877979,0.977464788732394,0.602816901408451,NA,1,686.375,0.709506790504706,1
"Lophuromys flavopunctatus",0,0.304218303145853,0.694101508916324,0.714285714285714,1,1,626.8,0.742521105269578,1,0,0.292897998093422,0.680281690140845,0.635211267605634,1,1,595.6,0.72167819116798,1
"Desmodillus auricularis",0,0.581506196377502,0.42798353909465,0.70467032967033,1,1,819.3,0.742832013028496,1,0,0.545757864632984,0.35,0.636619718309859,1,1,761.1,0.706475516588569,1
"Micaelamys namaquensis",0,0.33710676835081,0.912894375857339,0.728021978021978,NA,1,792.125,0.744505780557532,1,0,0.314585319351764,0.909154929577465,0.769014084507042,NA,1,763.375,0.748188583359068,1
"Felis nigripes",0,0.514418493803622,0.228395061728395,0.980769230769231,1,1,774.1,0.74471655726025,1,0,0.507983794089609,0.176760563380282,0.849295774647887,1,1,735,0.706808026423556,1
"Genetta maculata",0,0.253813155386082,0.742112482853224,0.983516483516483,NA,1,720.125,0.744860530438947,1,0,0.268946615824595,0.733802816901408,0.671830985915493,NA,1,667.125,0.668645104660374,1
"Apodemus speciosus",0,0.405505243088656,0.42798353909465,0.895604395604396,1,1,699.4,0.74581863555754,1,0,0.355338417540515,0.35,0.766197183098592,1,1,619.7,0.694307120127821,1
"Lepus capensis",0,0.369637750238322,0.98559670781893,0.633241758241758,NA,1,822.25,0.747119054074753,1,0,0.369995233555767,0.985211267605634,0.930985915492958,NA,1,863.75,0.82154810416359,1
"Spermophilus variegatus",0,0.766444232602479,0.228395061728395,0.748626373626374,1,1,951.8,0.748693133591449,1,0,0.753098188751192,0.176760563380282,0.805633802816901,1,1,934.5,0.747098510989675,1
"Melanomys caliginosus",0,0.617612011439466,0.636488340192044,0.744505494505495,NA,1,1039,0.749651461534251,1,0,0.610581506196378,0.614084507042253,0.753521126760563,NA,1,1018.75,0.744546784999799,1
"Tylomys nudicaudus",0,0.621186844613918,0.772976680384088,0.605769230769231,NA,1,1042.375,0.749983188941809,1,0,0.660271687321258,0.765492957746479,0.943661971830986,NA,1,1131.5,0.842356654224681,1
"Hydrochoerus hydrochaeris",0,0.668970448045758,0.228395061728395,0.854395604395604,1,1,885.4,0.750352222833951,1,0,0.660271687321258,0.176760563380282,0.649295774647887,1,1,834.4,0.697265605069885,1
"Akodon montensis",0,0.621186844613918,0.42798353909465,0.711538461538462,1,1,853.6,0.752141769049406,1,0,0.590443279313632,0.35,0.719718309859155,1,1,810.4,0.732032317834557,1
"Saguinus midas",0,0.771091515729266,0.636488340192044,0.604395604395604,NA,1,1174.5,0.752993865079228,1,0,0.782769304099142,0.614084507042253,0.683098591549296,NA,1,1186.875,0.769988100672673,1
"Orcinus orca",0,NA,0.42798353909465,0.587912087912088,1,1,392.875,0.753973906751685,1,0,NA,0.35,0.790140845070422,1,1,406.125,0.785035211267606,1
"Otomys irroratus",0,0.445424213536702,0.742112482853224,0.82967032967033,NA,1,893.125,0.754301756515064,1,0,0.392635843660629,0.733802816901408,0.87887323943662,NA,1,833.625,0.751327974999664,1
"Cephalophus callipygus",0,0.380838894184938,0.974622770919067,0.663461538461538,NA,1,837.5,0.754730800891386,1,0,0.494161105815062,0.973239436619718,0.630985915492958,NA,1,938.625,0.774596614481935,1
"Prionailurus bengalensis",0,0.180648236415634,0.945816186556927,0.894230769230769,NA,1,664.25,0.755173798050833,1,0,0.160867492850334,0.942957746478873,0.825352112676056,NA,1,618.125,0.732294338001316,1
"Muntiacus muntjak",0,0.266086749285033,0.83196159122085,0.929945054945055,NA,1,739.625,0.756998348862735,1,0,0.274189704480458,0.826056338028169,0.940845070422535,NA,1,736.75,0.76027277823279,1
"Trachypithecus francoisi",0,0.432316491897045,0.42798353909465,0.925824175824176,1,1,726.3,0.757224841363174,1,0,0.42302192564347,0.35,0.956338028169014,1,1,703.5,0.745871990762497,1
"Spermophilus undulatus",0,0.640490943755958,0.228395061728395,0.92032967032967,1,1,871.1,0.757843135162805,1,0,0.594018112488084,0.176760563380282,0.984507042253521,1,1,826.4,0.751057143624377,1
"Deomys ferrugineus",0,0.432316491897045,0.526063100137174,0.832417582417582,1,1,727,0.75815943489036,1,0,0.487845567206864,0.452112676056338,0.905633802816901,1,1,765.2,0.769118409216021,1
"Glis glis",0,0.364156339370829,0.89437585733882,0.774725274725275,NA,1,825.625,0.758314367858731,1,0,0.363560533841754,0.890140845070423,0.815492957746479,NA,1,819.625,0.767298584164664,1
"Nycticebus coucang",0,0.358555767397521,0.694101508916324,0.739010989010989,1,1,676,0.758333653064967,1,0,0.42302192564347,0.680281690140845,0.761971830985915,1,1,722.8,0.773055089354046,1
"Cerdocyon thous",0,0.387511916110582,0.812071330589849,0.835164835164835,NA,1,846.125,0.758687020466316,1,0,0.445066730219256,0.805633802816901,0.695774647887324,NA,1,868.875,0.73661879523087,1
"Hylobates pileatus",0,0.440181124880839,0.970507544581619,0.627747252747253,NA,1,892.5,0.759608980552428,1,0,0.494161105815062,0.96830985915493,0.963380281690141,NA,1,996.75,0.856462811665033,1
"Calomys musculinus",0,0.645257387988561,0.42798353909465,0.725274725274725,1,1,875.8,0.759703130471587,1,0,0.59556720686368,0.35,0.86056338028169,1,1,834.7,0.761226117429074,1
"Mustela lutreola",0,0.264775977121068,0.868312757201646,0.907967032967033,NA,1,740.875,0.760263941822437,1,0,0.256673021925643,0.863380281690141,0.67887323943662,NA,1,678.5,0.699731635763101,1
"Capra pyrenaica",0,0.501906577693041,0.742112482853224,0.799450549450549,NA,1,946.875,0.760867402499203,1,0,0.505243088655863,0.733802816901408,0.98169014084507,NA,1,970,0.805184011600585,1
"Ateles paniscus",0,0.788250714966635,0.42798353909465,0.597527472527473,1,1,977.2,0.762752345317751,1,0,0.799451858913251,0.35,0.9,1,1,1011.4,0.80989037178265,1
"Lynx lynx",0,0.262154432793136,0.853909465020576,0.936813186813187,NA,1,740.75,0.763219271156725,1,0,0.252144899904671,0.848591549295775,0.722535211267606,NA,1,678.875,0.705817915117013,1
"Capricornis crispus",0,0.514418493803622,0.877914951989026,0.660714285714286,NA,1,959.5,0.763261932876734,1,0,0.500357483317445,0.873239436619718,0.72112676056338,NA,1,943.375,0.773680920125136,1
"Dasymys incomtus",0,0.27800285986654,0.694101508916324,0.846153846153846,1,1,624,0.763651642987342,1,0,0.268946615824595,0.680281690140845,0.823943661971831,1,1,602.3,0.754634393587454,1
"Taxidea taxus",0,0.478312678741659,0.812071330589849,0.76510989010989,NA,1,928.625,0.76387347486035,1,0,0.522402287893232,0.805633802816901,0.676056338028169,NA,1,946.5,0.751023107184576,1
"Onychomys torridus",0,0.79754528122021,0.42798353909465,0.59478021978022,1,1,984.6,0.764061808019016,1,0,0.756315538608198,0.35,0.740845070422535,1,1,952.6,0.769432121806147,1
"Arvicola scherman",0,0.352955195424214,0.853909465020576,0.855769230769231,NA,1,821.25,0.765658472803505,1,0,0.328884652049571,0.848591549295775,0.566197183098592,NA,1,731.625,0.685918346110984,1
"Akodon azarae",0,0.610819828408008,0.636488340192044,0.837912087912088,NA,1,1048.875,0.771305064128035,1,0,0.592707340324118,0.614084507042253,0.912676056338028,NA,1,1028.25,0.7798669759261,1
"Galerella sanguinea",0,NA,0.228395061728395,0.858516483516483,1,1,405.75,0.77172788631122,1,0,NA,0.176760563380282,0.71830985915493,1,1,362.625,0.723767605633803,1
"Mastomys huberti",0,0.356291706387035,0.912894375857339,0.818681318681319,NA,1,828.75,0.771966850231423,1,0,0.344256434699714,0.909154929577465,0.887323943661972,NA,1,815.5,0.785183826984788,1
"Tragulus javanicus",0,0.34556720686368,0.877914951989026,0.873626373626374,NA,1,821.125,0.77427713311977,1,0,0.450428979980934,0.873239436619718,0.935211267605634,NA,1,929,0.814719921051572,1
"Thomomys talpoides",0,0.861296472831268,0.42798353909465,0.582417582417582,1,1,1036.3,0.7743395188687,1,0,0.842588179218303,0.35,0.867605633802817,1,1,1043,0.812038762604224,1
"Thryonomys swinderianus",0,0.410152526215443,0.742112482853224,0.947802197802198,NA,1,877.625,0.775016801717716,1,0,0.502502383222116,0.733802816901408,0.914084507042254,NA,1,955.125,0.787597426791445,1
"Lemmus lemmus",0,0.515729265967588,0.987654320987654,0.608516483516483,NA,1,971.375,0.777975017617931,1,0,0.484628217349857,0.987323943661972,0.777464788732394,NA,1,957.125,0.812354237436056,1
"Glaucomys volans",0,0.7017397521449,0.228395061728395,0.961538461538462,1,1,928.5,0.778334655082351,1,0,0.763346043851287,0.176760563380282,0.8,1,1,942.3,0.748021321446314,1
"Puma yagouaroundi",0,0.465562440419447,0.526063100137174,0.901098901098901,1,1,764.9,0.778544888331104,1,0,0.510605338417541,0.452112676056338,0.788732394366197,1,1,767.7,0.750290081768015,1
"Oligoryzomys flavescens",0,0.623450905624404,0.853909465020576,0.64010989010989,NA,1,1065.75,0.779367565188718,1,0,0.569351763584366,0.848591549295775,0.864788732394366,NA,1,1036.875,0.820683011318627,1
"Cuniculus paca",0,0.61606291706387,0.636488340192044,0.865384615384615,NA,1,1059.375,0.779483968160132,1,0,0.626787416587226,0.614084507042253,0.954929577464789,NA,1,1071.5,0.798950375273567,1
"Gazella dorcas",0,0.321139180171592,0.812071330589849,0.986263736263736,NA,1,804,0.779868561756294,1,0,0.319351763584366,0.805633802816901,0.988732394366197,NA,1,789,0.778429490191866,1
"Raphicerus sharpei",0,0.332697807435653,0.83196159122085,0.958791208791209,NA,1,814.75,0.780862651861928,1,0,0.372020972354623,0.826056338028169,0.871830985915493,NA,1,827.125,0.767477074074571,1
"Oryzomys palustris",0,0.757387988560534,0.42798353909465,0.722527472527473,1,1,969.5,0.781579800036531,1,0,0.674928503336511,0.35,0.780281690140845,1,1,889.9,0.761042038695471,1
"Cercopithecus cephus",0,0.542778836987607,0.93278463648834,0.652472527472527,NA,1,997.75,0.782009000237119,1,0,0.563274547187798,0.929577464788732,0.883098591549296,NA,1,1048.125,0.843987650881457,1
"Meles meles",0,0.258222116301239,0.921124828532236,0.949175824175824,NA,1,751.125,0.782130692252325,1,0,0.245829361296473,0.917605633802817,0.923943661971831,NA,1,720.25,0.77184466426778,1
"Gerbilliscus validus",0,0.369637750238322,0.694101508916324,0.851648351648352,1,1,701.7,0.7830775221606,1,0,0.392635843660629,0.680281690140845,0.828169014084507,1,1,706.7,0.780217309577196,1
"Equus hemionus",0,0.60664918970448,0.868312757201646,0.657967032967033,NA,1,1054,0.78323224496829,1,0,0.666706387035272,0.863380281690141,0.728169014084507,NA,1,1117.375,0.81456392070248,1
"Mustela nigripes",0,0.555886558627264,0.965020576131687,0.612637362637363,NA,1,1010.125,0.783386124349079,1,0,0.551835081029552,0.962676056338028,0.594366197183099,NA,1,990.75,0.77721933363767,1
"Colobus polykomos",0,0.536105815061964,0.42798353909465,0.953296703296703,1,1,817.4,0.783477211490663,1,0,0.578765490943756,0.35,0.898591549295775,1,1,826,0.765471408047906,1
"Tragelaphus angasii",0,0.478312678741659,0.742112482853224,0.914835164835165,NA,1,943.125,0.783815081607512,1,0,0.499046711153479,0.733802816901408,0.96056338028169,NA,1,959.75,0.798353227084145,1
"Castor fiber",0,0.409080076263108,0.853909465020576,0.876373626373626,NA,1,883.875,0.784840791914328,1,0,0.376668255481411,0.848591549295775,0.947887323943662,NA,1,849.5,0.793286782180212,1
"Blastocerus dichotomus",0,0.492731172545281,0.83196159122085,0.815934065934066,NA,1,956.625,0.785156707425049,1,0,0.507983794089609,0.826056338028169,0.877464788732394,NA,1,970.75,0.802876230212543,1
"Cercopithecus neglectus",0,0.40371782650143,0.93278463648834,0.806318681318681,NA,1,879.875,0.785705286077113,1,0,0.464728312678742,0.929577464788732,0.950704225352113,NA,1,956.75,0.836252500704897,1
"Boselaphus tragocamelus",0,0.32650142993327,0.83196159122085,0.990384615384615,NA,1,814,0.787211909134684,1,0,0.362368922783603,0.826056338028169,0.933802816901408,NA,1,828,0.780557019428295,1
"Cricetomys emini",0,0.3552192564347,0.853909465020576,0.940934065934066,NA,1,839.125,0.787515696847335,1,0,0.426239275500477,0.848591549295775,0.92112676056338,NA,1,896.75,0.798989396339908,1
"Cercocebus agilis",0,0.389418493803622,0.957475994513032,0.809065934065934,NA,1,869.875,0.788990105595647,1,0,0.435653002859867,0.954929577464789,0.971830985915493,NA,1,934.5,0.840603391560037,1
"Bassaricyon gabbii",0,0.520257387988561,0.772976680384088,0.869505494505495,NA,1,984.5,0.790684890719536,1,0,0.566491897044805,0.765492957746479,0.942253521126761,NA,1,1032.875,0.818559593979511,1
"Miopithecus talapoin",0,0.57626310772164,0.93278463648834,0.653846153846154,NA,1,1033.125,0.790723474514033,1,0,0.620710200190658,0.929577464788732,0.591549295774648,NA,1,1056.625,0.78545924018851,1
"Mirounga leonina",0,NA,0.636488340192044,0.737637362637363,NA,1,519.833333333333,0.791375234276469,1,0,NA,0.614084507042253,0.897183098591549,NA,1,538.333333333333,0.837089201877934,1
"Phacochoerus aethiopicus",0,0.485581506196378,0.83196159122085,0.853021978021978,NA,1,955.875,0.792641268859801,1,0,0.507983794089609,0.826056338028169,0.770422535211268,NA,1,951.75,0.776115666832261,1
"Nasua narica",0,0.429575786463298,0.772976680384088,0.971153846153846,NA,1,907.875,0.793426578250308,1,0,0.499046711153479,0.765492957746479,0.754929577464789,NA,1,928.875,0.754867311591187,1
"Neoromicia nanus",0,NA,0.526063100137174,0.651098901098901,1,1,422.25,0.794290500309019,1,0,NA,0.452112676056338,0.619718309859155,1,1,394,0.767957746478873,1
"Tupaia belangeri",0,0.273713060057197,0.951303155006859,0.956043956043956,NA,1,774.125,0.795265042777003,1,0,0.287178265014299,0.948591549295775,0.985915492957746,NA,1,780.125,0.805421326816955,1
"Chironectes minimus",0,NA,0.772976680384088,0.616758241758242,NA,1,523.666666666667,0.796578307380777,1,0,NA,0.765492957746479,0.587323943661972,NA,1,500.833333333333,0.784272300469484,1
"Potamochoerus porcus",0,0.273713060057197,0.99519890260631,0.918956043956044,NA,1,775.375,0.796967001654888,1,0,0.312082936129647,0.995070422535211,0.58169014084507,NA,1,742.75,0.722210874877482,1
"Macaca arctoides",0,0.276572926596759,0.925925925925926,0.989010989010989,NA,1,778.5,0.797877460383418,1,0,0.284199237368923,0.922535211267606,0.863380281690141,NA,1,750.625,0.767528682581667,1
"Heliosciurus rufobrachium",0,0.445424213536702,0.853909465020576,0.892857142857143,NA,1,925,0.798047705353605,1,0,0.512035271687321,0.848591549295775,0.816901408450704,NA,1,968.25,0.79438205735845,1
"Procapra gutturosa",0,0.580314585319352,0.83196159122085,0.796703296703297,NA,1,1045,0.802244868310875,1,0,0.600810295519542,0.826056338028169,0.885915492957747,NA,1,1069.625,0.828195531626365,1
"Coendou prehensilis",0,0.600691134413727,0.636488340192044,0.973901098901099,NA,1,1063,0.802770143376718,1,0,0.647640610104862,0.614084507042253,0.756338028169014,NA,1,1058.125,0.754515786329032,1
"Cercopithecus mitis",0,0.453884652049571,0.965020576131687,0.79532967032967,NA,1,936.375,0.803558724627732,1,0,0.481291706387035,0.962676056338028,0.987323943661972,NA,1,986.5,0.857822926596759,1
"Alouatta seniculus",0,0.697688274547188,0.636488340192044,0.881868131868132,NA,1,1148,0.804011186651841,1,0,0.742135367016206,0.614084507042253,0.814084507042254,NA,1,1167.5,0.792576095275178,1
